iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,mse,timeMs
1190,50,0.1,0.5,50,1,1000,3,2,0.01,0,1,0,0,0.000121912,5.27455
1191,50,0.1,0.5,50,1,1000,3,2,0.01,0,10,1,0,0.000101361,5.21284
1192,50,0.1,0.5,50,1,1000,3,2,0.01,0,10,0,0,0.000133037,5.19809
1193,50,0.1,0.5,50,1,1000,3,2,0.01,0.3,1,1,0,1.51317,3.85422
1194,50,0.1,0.5,50,1,1000,3,2,0.01,0.3,1,0,0,0.0956871,4.52021
1195,50,0.1,0.5,50,1,1000,3,2,0.01,0.3,10,1,0,28.1864,3.73488
1196,50,0.1,0.5,50,1,1000,3,2,0.01,0.3,10,0,0,9.82648,3.833
1197,50,0.1,0.5,50,1,1000,3,2,0.01,0.5,1,1,0,0.503582,3.58246
1198,50,0.1,0.5,50,1,1000,3,2,0.01,0.5,1,0,0,0.164677,4.00875
1199,50,0.1,0.5,50,1,1000,3,2,0.01,0.5,10,1,0,48.6007,3.57176
1200,50,0.1,0.5,50,1,1000,3,2,0.01,0.5,10,0,0,15.9835,3.53367
1201,50,0.1,0.5,50,1,1000,3,2,0.3,0,1,1,0,0.137325,3.94057
1202,50,0.1,0.5,50,1,1000,3,2,0.3,0,1,0,0,0.0934566,3.88509
1203,50,0.1,0.5,50,1,1000,3,2,0.3,0,10,1,0,0.100598,4.10225
1204,50,0.1,0.5,50,1,1000,3,2,0.3,0,10,0,0,0.0958685,4.26982
1205,50,0.1,0.5,50,1,1000,3,2,0.3,0.3,1,1,0,0.444723,3.54368
1206,50,0.1,0.5,50,1,1000,3,2,0.3,0.3,1,0,0,0.201923,3.70918
1207,50,0.1,0.5,50,1,1000,3,2,0.3,0.3,10,1,0,0.961055,3.48712
1208,50,0.1,0.5,50,1,1000,3,2,0.3,0.3,10,0,0,4.14029,3.51794
1209,50,0.1,0.5,50,1,1000,3,2,0.3,0.5,1,1,0,0.961226,3.36311
1210,50,0.1,0.5,50,1,1000,3,2,0.3,0.5,1,0,0,0.282739,3.64898
1211,50,0.1,0.5,50,1,1000,3,2,0.3,0.5,10,1,0,1.11123,3.33027
1212,50,0.1,0.5,50,1,1000,3,2,0.3,0.5,10,0,0,1.35468,3.37406
1213,50,0.1,0.5,50,1,1000,3,2,0.8,0,1,1,0,3.32281,3.50703
1214,50,0.1,0.5,50,1,1000,3,2,0.8,0,1,0,0,1.00581,3.51213
1215,50,0.1,0.5,50,1,1000,3,2,0.8,0,10,1,0,0.760641,3.66947
1216,50,0.1,0.5,50,1,1000,3,2,0.8,0,10,0,0,0.624767,3.57373
1217,50,0.1,0.5,50,1,1000,3,2,0.8,0.3,1,1,0,1.7234,3.36234
1218,50,0.1,0.5,50,1,1000,3,2,0.8,0.3,1,0,0,1.02832,3.28192
1219,50,0.1,0.5,50,1,1000,3,2,0.8,0.3,10,1,0,1.35483,3.20741
1220,50,0.1,0.5,50,1,1000,3,2,0.8,0.3,10,0,0,1.16771,3.41749
1221,50,0.1,0.5,50,1,1000,3,2,0.8,0.5,1,1,0,0.994225,3.42167
1222,50,0.1,0.5,50,1,1000,3,2,0.8,0.5,1,0,0,0.992089,3.49012
1223,50,0.1,0.5,50,1,1000,3,2,0.8,0.5,10,1,0,2.26983,3.58496
1224,50,0.1,0.5,50,1,1000,3,2,0.8,0.5,10,0,0,3.2212,3.33094
1225,50,0.1,0.5,50,1,1000,10,2,0.01,0,1,1,0,0.00137713,7.90742
1226,50,0.1,0.5,50,1,1000,10,2,0.01,0,1,0,0,0.00147581,8.14546
1227,50,0.1,0.5,50,1,1000,10,2,0.01,0,10,1,0,0.00168402,7.80018
1228,50,0.1,0.5,50,1,1000,10,2,0.01,0,10,0,0,0.00131075,8.10711
1229,50,0.1,0.5,50,1,1000,10,2,0.01,0.3,1,1,0,2.71799,40.9771
1230,50,0.1,0.5,50,1,1000,10,2,0.01,0.3,1,0,0,0.949678,4.45909
1231,50,0.1,0.5,50,1,1000,10,2,0.01,0.3,10,1,0,241.073,35.1788
1232,50,0.1,0.5,50,1,1000,10,2,0.01,0.3,10,0,0,78.1164,28.1322
1233,50,0.1,0.5,50,1,1000,10,2,0.01,0.5,1,1,0,5.13691,58.0659
1234,50,0.1,0.5,50,1,1000,10,2,0.01,0.5,1,0,0,1.84612,30.9896
1235,50,0.1,0.5,50,1,1000,10,2,0.01,0.5,10,1,0,371.35,127.426
1236,50,0.1,0.5,50,1,1000,10,2,0.01,0.5,10,0,0,108.361,93.8034
1237,50,0.1,0.5,50,1,1000,10,2,0.3,0,1,1,0,0.992583,27.4705
1238,50,0.1,0.5,50,1,1000,10,2,0.3,0,1,0,0,1.29429,31.2853
1239,50,0.1,0.5,50,1,1000,10,2,0.3,0,10,1,0,1.3739,27.344
1240,50,0.1,0.5,50,1,1000,10,2,0.3,0,10,0,0,1.10195,26.7846
1241,50,0.1,0.5,50,1,1000,10,2,0.3,0.3,1,1,0,3.93277,46.5208
1242,50,0.1,0.5,50,1,1000,10,2,0.3,0.3,1,0,0,2.02517,34.7734
1243,50,0.1,0.5,50,1,1000,10,2,0.3,0.3,10,1,0,163.273,67.2085
1244,50,0.1,0.5,50,1,1000,10,2,0.3,0.3,10,0,0,64.5162,65.4579
1245,50,0.1,0.5,50,1,1000,10,2,0.3,0.5,1,1,0,5.66534,58.7967
1246,50,0.1,0.5,50,1,1000,10,2,0.3,0.5,1,0,0,3.08685,39.0092
1247,50,0.1,0.5,50,1,1000,10,2,0.3,0.5,10,1,0,318.667,121.041
1248,50,0.1,0.5,50,1,1000,10,2,0.3,0.5,10,0,0,92.4847,90.6614
1249,50,0.1,0.5,50,1,1000,10,2,0.8,0,1,1,0,6.44409,66.0136
1250,50,0.1,0.5,50,1,1000,10,2,0.8,0,1,0,0,6.45371,62.8288
1251,50,0.1,0.5,50,1,1000,10,2,0.8,0,10,1,0,5.94391,60.9378
1252,50,0.1,0.5,50,1,1000,10,2,0.8,0,10,0,0,6.63782,58.0798
1253,50,0.1,0.5,50,1,1000,10,2,0.8,0.3,1,1,0,8.37084,62.1939
1254,50,0.1,0.5,50,1,1000,10,2,0.8,0.3,1,0,0,6.81011,58.6027
1255,50,0.1,0.5,50,1,1000,10,2,0.8,0.3,10,1,0,183.132,88.5034
1256,50,0.1,0.5,50,1,1000,10,2,0.8,0.3,10,0,0,68.1765,82.3622
1257,50,0.1,0.5,50,1,1000,10,2,0.8,0.5,1,1,0,10.2427,65.6807
1258,50,0.1,0.5,50,1,1000,10,2,0.8,0.5,1,0,0,8.1214,63.8226
1259,50,0.1,0.5,50,1,1000,10,2,0.8,0.5,10,1,0,329.429,123.414
1260,50,0.1,0.5,50,1,1000,10,2,0.8,0.5,10,0,0,84.5087,93.684
1261,50,0.1,0.5,50,1,1000,10,5,0.01,0,1,1,0,0.00137134,8.01506
1262,50,0.1,0.5,50,1,1000,10,5,0.01,0,1,0,0,0.00135104,7.67728
1263,50,0.1,0.5,50,1,1000,10,5,0.01,0,10,1,0,0.00164504,8.34553
1264,50,0.1,0.5,50,1,1000,10,5,0.01,0,10,0,0,0.0010522,7.72393
1265,50,0.1,0.5,50,1,1000,10,5,0.01,0.3,1,1,0,2.09163,11.8708
1266,50,0.1,0.5,50,1,1000,10,5,0.01,0.3,1,0,0,1.72538,9.53719
1267,50,0.1,0.5,50,1,1000,10,5,0.01,0.3,10,1,0,122.336,8.46458
1268,50,0.1,0.5,50,1,1000,10,5,0.01,0.3,10,0,0,38.27,29.759
1269,50,0.1,0.5,50,1,1000,10,5,0.01,0.5,1,1,0,3.87258,47.5163
1270,50,0.1,0.5,50,1,1000,10,5,0.01,0.5,1,0,0,1.01718,18.0917
1271,50,0.1,0.5,50,1,1000,10,5,0.01,0.5,10,1,0,44.0333,63.7351
1272,50,0.1,0.5,50,1,1000,10,5,0.01,0.5,10,0,0,52.145,61.6577
1273,50,0.1,0.5,50,1,1000,10,5,0.3,0,1,1,0,1.01369,17.3701
1274,50,0.1,0.5,50,1,1000,10,5,0.3,0,1,0,0,0.910324,16.2318
1275,50,0.1,0.5,50,1,1000,10,5,0.3,0,10,1,0,1.18328,16.299
1276,50,0.1,0.5,50,1,1000,10,5,0.3,0,10,0,0,0.905312,15.9594
1277,50,0.1,0.5,50,1,1000,10,5,0.3,0.3,1,1,0,2.87574,35.9518
1278,50,0.1,0.5,50,1,1000,10,5,0.3,0.3,1,0,0,2.20149,29.3395
1279,50,0.1,0.5,50,1,1000,10,5,0.3,0.3,10,1,0,62.8758,49.9183
1280,50,0.1,0.5,50,1,1000,10,5,0.3,0.3,10,0,0,25.4844,44.074
1281,50,0.1,0.5,50,1,1000,10,5,0.3,0.5,1,1,0,3.58199,39.9661
1282,50,0.1,0.5,50,1,1000,10,5,0.3,0.5,1,0,0,2.17515,28.1007
1283,50,0.1,0.5,50,1,1000,10,5,0.3,0.5,10,1,0,11.994,59.3443
1284,50,0.1,0.5,50,1,1000,10,5,0.3,0.5,10,0,0,23.1482,61.0888
1285,50,0.1,0.5,50,1,1000,10,5,0.8,0,1,1,0,4.41221,47.1873
1286,50,0.1,0.5,50,1,1000,10,5,0.8,0,1,0,0,4.14942,43.9906
1287,50,0.1,0.5,50,1,1000,10,5,0.8,0,10,1,0,4.39025,44.3467
1288,50,0.1,0.5,50,1,1000,10,5,0.8,0,10,0,0,4.03725,43.8781
1289,50,0.1,0.5,50,1,1000,10,5,0.8,0.3,1,1,0,5.1536,43.8484
1290,50,0.1,0.5,50,1,1000,10,5,0.8,0.3,1,0,0,4.46246,45.9374
1291,50,0.1,0.5,50,1,1000,10,5,0.8,0.3,10,1,0,33.8063,61.2583
1292,50,0.1,0.5,50,1,1000,10,5,0.8,0.3,10,0,0,16.246,56.4705
1293,50,0.1,0.5,50,1,1000,10,5,0.8,0.5,1,1,0,5.74034,51.4582
1294,50,0.1,0.5,50,1,1000,10,5,0.8,0.5,1,0,0,4.57122,45.3341
1295,50,0.1,0.5,50,1,1000,10,5,0.8,0.5,10,1,0,10.6787,64.1094
1296,50,0.1,0.5,50,1,1000,10,5,0.8,0.5,10,0,0,13.8252,61.0156
1297,50,0.1,0.5,50,500,100,3,2,0.01,0,1,1,0,0.000175653,0.906719
1298,50,0.1,0.5,50,500,100,3,2,0.01,0,1,0,0,0.000117802,0.827696
1299,50,0.1,0.5,50,500,100,3,2,0.01,0,10,1,0,0.000155664,0.785174
1300,50,0.1,0.5,50,500,100,3,2,0.01,0,10,0,0,0.000326185,0.776753
1301,50,0.1,0.5,50,500,100,3,2,0.01,0.3,1,1,0,0.332138,0.645287
1302,50,0.1,0.5,50,500,100,3,2,0.01,0.3,1,0,0,0.119478,0.476391
1303,50,0.1,0.5,50,500,100,3,2,0.01,0.3,10,1,0,27.0329,0.459479
1304,50,0.1,0.5,50,500,100,3,2,0.01,0.3,10,0,0,9.70225,0.503022
1305,50,0.1,0.5,50,500,100,3,2,0.01,0.5,1,1,0,0.39282,1.81358
1306,50,0.1,0.5,50,500,100,3,2,0.01,0.5,1,0,0,0.166104,0.45178
1307,50,0.1,0.5,50,500,100,3,2,0.01,0.5,10,1,0,48.9534,0.371366
1308,50,0.1,0.5,50,500,100,3,2,0.01,0.5,10,0,0,16.6282,0.438709
1309,50,0.1,0.5,50,500,100,3,2,0.3,0,1,1,0,0.075484,0.442539
1310,50,0.1,0.5,50,500,100,3,2,0.3,0,1,0,0,0.10325,0.437389
1311,50,0.1,0.5,50,500,100,3,2,0.3,0,10,1,0,0.0897227,0.445079
1312,50,0.1,0.5,50,500,100,3,2,0.3,0,10,0,0,0.0706458,0.46915
1313,50,0.1,0.5,50,500,100,3,2,0.3,0.3,1,1,0,0.359359,0.364605
1314,50,0.1,0.5,50,500,100,3,2,0.3,0.3,1,0,0,0.230863,0.369765
1315,50,0.1,0.5,50,500,100,3,2,0.3,0.3,10,1,0,30.2449,1.14384
1316,50,0.1,0.5,50,500,100,3,2,0.3,0.3,10,0,0,8.96077,0.381247
1317,50,0.1,0.5,50,500,100,3,2,0.3,0.5,1,1,0,0.37131,0.69193
1318,50,0.1,0.5,50,500,100,3,2,0.3,0.5,1,0,0,0.342952,0.742022
1319,50,0.1,0.5,50,500,100,3,2,0.3,0.5,10,1,0,1.04107,2.57921
1320,50,0.1,0.5,50,500,100,3,2,0.3,0.5,10,0,0,1.15691,2.53298
1321,50,0.1,0.5,50,500,100,3,2,0.8,0,1,1,0,0.59996,2.11334
1322,50,0.1,0.5,50,500,100,3,2,0.8,0,1,0,0,0.682631,1.81574
1323,50,0.1,0.5,50,500,100,3,2,0.8,0,10,1,0,0.512706,1.04649
1324,50,0.1,0.5,50,500,100,3,2,0.8,0,10,0,0,0.737331,2.36761
1325,50,0.1,0.5,50,500,100,3,2,0.8,0.3,1,1,0,0.85887,1.80356
1326,50,0.1,0.5,50,500,100,3,2,0.8,0.3,1,0,0,0.90137,2.71419
1327,50,0.1,0.5,50,500,100,3,2,0.8,0.3,10,1,0,0.927651,2.47777
1328,50,0.1,0.5,50,500,100,3,2,0.8,0.3,10,0,0,0.74841,2.07229
1329,50,0.1,0.5,50,500,100,3,2,0.8,0.5,1,1,0,1.00722,2.13543
1330,50,0.1,0.5,50,500,100,3,2,0.8,0.5,1,0,0,0.608793,1.82245
1331,50,0.1,0.5,50,500,100,3,2,0.8,0.5,10,1,0,0.785361,2.14144
1332,50,0.1,0.5,50,500,100,3,2,0.8,0.5,10,0,0,1.05151,2.12315
1333,50,0.1,0.5,50,500,100,10,2,0.01,0,1,1,0,0.000864523,1.36642
1334,50,0.1,0.5,50,500,100,10,2,0.01,0,1,0,0,0.000951049,1.10233
1335,50,0.1,0.5,50,500,100,10,2,0.01,0,10,1,0,0.00107024,1.07478
1336,50,0.1,0.5,50,500,100,10,2,0.01,0,10,0,0,0.000989178,1.11476
1337,50,0.1,0.5,50,500,100,10,2,0.01,0.3,1,1,0,2.3413,7.42568
1338,50,0.1,0.5,50,500,100,10,2,0.01,0.3,1,0,0,0.933239,5.24751
1339,50,0.1,0.5,50,500,100,10,2,0.01,0.3,10,1,0,172.59,16.1858
1340,50,0.1,0.5,50,500,100,10,2,0.01,0.3,10,0,0,55.6386,13.8134
1341,50,0.1,0.5,50,500,100,10,2,0.01,0.5,1,1,0,5.03206,8.27063
1342,50,0.1,0.5,50,500,100,10,2,0.01,0.5,1,0,0,1.6853,7.22216
1343,50,0.1,0.5,50,500,100,10,2,0.01,0.5,10,1,0,167.839,15.9183
1344,50,0.1,0.5,50,500,100,10,2,0.01,0.5,10,0,0,97.507,14.9611
1345,50,0.1,0.5,50,500,100,10,2,0.3,0,1,1,0,0.879133,5.65651
1346,50,0.1,0.5,50,500,100,10,2,0.3,0,1,0,0,0.798877,5.68678
1347,50,0.1,0.5,50,500,100,10,2,0.3,0,10,1,0,0.877534,5.73351
1348,50,0.1,0.5,50,500,100,10,2,0.3,0,10,0,0,0.894015,6.03963
1349,50,0.1,0.5,50,500,100,10,2,0.3,0.3,1,1,0,3.53798,7.89707
1350,50,0.1,0.5,50,500,100,10,2,0.3,0.3,1,0,0,1.86671,7.07585
1351,50,0.1,0.5,50,500,100,10,2,0.3,0.3,10,1,0,175.323,16.6706
1352,50,0.1,0.5,50,500,100,10,2,0.3,0.3,10,0,0,60.5074,13.9222
1353,50,0.1,0.5,50,500,100,10,2,0.3,0.5,1,1,0,5.0786,8.97934
1354,50,0.1,0.5,50,500,100,10,2,0.3,0.5,1,0,0,2.34485,6.85579
1355,50,0.1,0.5,50,500,100,10,2,0.3,0.5,10,1,0,251.441,18.0961
1356,50,0.1,0.5,50,500,100,10,2,0.3,0.5,10,0,0,61.7558,13.7436
1357,50,0.1,0.5,50,500,100,10,2,0.8,0,1,1,0,5.11731,8.97817
1358,50,0.1,0.5,50,500,100,10,2,0.8,0,1,0,0,5.34087,9.14784
1359,50,0.1,0.5,50,500,100,10,2,0.8,0,10,1,0,5.46169,10.9657
1360,50,0.1,0.5,50,500,100,10,2,0.8,0,10,0,0,5.98959,9.10291
1361,50,0.1,0.5,50,500,100,10,2,0.8,0.3,1,1,0,6.50369,9.77896
1362,50,0.1,0.5,50,500,100,10,2,0.8,0.3,1,0,0,6.07791,9.93404
1363,50,0.1,0.5,50,500,100,10,2,0.8,0.3,10,1,0,181.591,16.4118
1364,50,0.1,0.5,50,500,100,10,2,0.8,0.3,10,0,0,50.8533,13.6023
1365,50,0.1,0.5,50,500,100,10,2,0.8,0.5,1,1,0,9.26913,10.0456
1366,50,0.1,0.5,50,500,100,10,2,0.8,0.5,1,0,0,5.68235,9.73359
1367,50,0.1,0.5,50,500,100,10,2,0.8,0.5,10,1,0,149.052,17.2834
1368,50,0.1,0.5,50,500,100,10,2,0.8,0.5,10,0,0,84.358,14.5344
1369,50,0.1,0.5,50,500,100,10,5,0.01,0,1,1,0,0.000971173,1.18788
1370,50,0.1,0.5,50,500,100,10,5,0.01,0,1,0,0,0.000803975,1.20332
1371,50,0.1,0.5,50,500,100,10,5,0.01,0,10,1,0,0.00074679,1.29547
1372,50,0.1,0.5,50,500,100,10,5,0.01,0,10,0,0,0.000820883,1.21072
1373,50,0.1,0.5,50,500,100,10,5,0.01,0.3,1,1,0,2.08365,9.36017
1374,50,0.1,0.5,50,500,100,10,5,0.01,0.3,1,0,0,0.732529,5.25016
1375,50,0.1,0.5,50,500,100,10,5,0.01,0.3,10,1,0,33.2271,12.7718
1376,50,0.1,0.5,50,500,100,10,5,0.01,0.3,10,0,0,6.13007,11.4852
1377,50,0.1,0.5,50,500,100,10,5,0.01,0.5,1,1,0,2.7497,9.09004
1378,50,0.1,0.5,50,500,100,10,5,0.01,0.5,1,0,0,0.994308,6.20877
1379,50,0.1,0.5,50,500,100,10,5,0.01,0.5,10,1,0,6.75422,12.9655
1380,50,0.1,0.5,50,500,100,10,5,0.01,0.5,10,0,0,6.28722,11.9885
1381,50,0.1,0.5,50,500,100,10,5,0.3,0,1,1,0,0.788087,5.61791
1382,50,0.1,0.5,50,500,100,10,5,0.3,0,1,0,0,0.89442,5.78695
1383,50,0.1,0.5,50,500,100,10,5,0.3,0,10,1,0,0.697093,5.58091
1384,50,0.1,0.5,50,500,100,10,5,0.3,0,10,0,0,0.703258,6.2423
1385,50,0.1,0.5,50,500,100,10,5,0.3,0.3,1,1,0,2.66148,9.32297
1386,50,0.1,0.5,50,500,100,10,5,0.3,0.3,1,0,0,1.07668,7.41176
1387,50,0.1,0.5,50,500,100,10,5,0.3,0.3,10,1,0,6.47385,12.813
1388,50,0.1,0.5,50,500,100,10,5,0.3,0.3,10,0,0,10.513,11.9999
1389,50,0.1,0.5,50,500,100,10,5,0.3,0.5,1,1,0,3.0266,8.94836
1390,50,0.1,0.5,50,500,100,10,5,0.3,0.5,1,0,0,1.41784,7.22843
1391,50,0.1,0.5,50,500,100,10,5,0.3,0.5,10,1,0,12.365,12.3367
1392,50,0.1,0.5,50,500,100,10,5,0.3,0.5,10,0,0,6.55689,12.556
1393,50,0.1,0.5,50,500,100,10,5,0.8,0,1,1,0,3.40364,9.73155
1394,50,0.1,0.5,50,500,100,10,5,0.8,0,1,0,0,3.23195,9.92957
1395,50,0.1,0.5,50,500,100,10,5,0.8,0,10,1,0,2.9286,10.5149
1396,50,0.1,0.5,50,500,100,10,5,0.8,0,10,0,0,3.14568,9.82685
1397,50,0.1,0.5,50,500,100,10,5,0.8,0.3,1,1,0,4.91849,10.2451
1398,50,0.1,0.5,50,500,100,10,5,0.8,0.3,1,0,0,3.23929,9.76099
1399,50,0.1,0.5,50,500,100,10,5,0.8,0.3,10,1,0,12.8688,11.8442
1400,50,0.1,0.5,50,500,100,10,5,0.8,0.3,10,0,0,6.94638,12.1182
1401,50,0.1,0.5,50,500,100,10,5,0.8,0.5,1,1,0,4.04854,10.4056
1402,50,0.1,0.5,50,500,100,10,5,0.8,0.5,1,0,0,4.31038,9.64487
1403,50,0.1,0.5,50,500,100,10,5,0.8,0.5,10,1,0,6.04754,12.3042
1404,50,0.1,0.5,50,500,100,10,5,0.8,0.5,10,0,0,9.14153,12.4983
1405,50,0.1,0.5,50,500,1000,3,2,0.01,0,1,1,0,0.000298889,6.09266
1406,50,0.1,0.5,50,500,1000,3,2,0.01,0,1,0,0,0.000199722,5.80235
1407,50,0.1,0.5,50,500,1000,3,2,0.01,0,10,1,0,0.00036029,5.27302
1408,50,0.1,0.5,50,500,1000,3,2,0.01,0,10,0,0,0.000175419,5.88292
1409,50,0.1,0.5,50,500,1000,3,2,0.01,0.3,1,1,0,0.297155,3.95415
1410,50,0.1,0.5,50,500,1000,3,2,0.01,0.3,1,0,0,0.0889106,4.60897
1411,50,0.1,0.5,50,500,1000,3,2,0.01,0.3,10,1,0,1.51999,3.88431
1412,50,0.1,0.5,50,500,1000,3,2,0.01,0.3,10,0,0,5.84015,5.24438
1413,50,0.1,0.5,50,500,1000,3,2,0.01,0.5,1,1,0,0.324386,3.95694
1414,50,0.1,0.5,50,500,1000,3,2,0.01,0.5,1,0,0,0.173122,4.22379
1415,50,0.1,0.5,50,500,1000,3,2,0.01,0.5,10,1,0,1.3839,4.03037
1416,50,0.1,0.5,50,500,1000,3,2,0.01,0.5,10,0,0,1.13947,4.09477
1417,50,0.1,0.5,50,500,1000,3,2,0.3,0,1,1,0,0.091246,4.66124
1418,50,0.1,0.5,50,500,1000,3,2,0.3,0,1,0,0,0.111896,4.13839
1419,50,0.1,0.5,50,500,1000,3,2,0.3,0,10,1,0,0.0939463,4.4513
1420,50,0.1,0.5,50,500,1000,3,2,0.3,0,10,0,0,0.0935825,3.94649
1421,50,0.1,0.5,50,500,1000,3,2,0.3,0.3,1,1,0,0.44366,3.65892
1422,50,0.1,0.5,50,500,1000,3,2,0.3,0.3,1,0,0,0.190978,3.99026
1423,50,0.1,0.5,50,500,1000,3,2,0.3,0.3,10,1,0,1.02719,3.61416
1424,50,0.1,0.5,50,500,1000,3,2,0.3,0.3,10,0,0,2.34022,3.68522
1425,50,0.1,0.5,50,500,1000,3,2,0.3,0.5,1,1,0,0.954039,3.85803
1426,50,0.1,0.5,50,500,1000,3,2,0.3,0.5,1,0,0,0.227041,4.20801
1427,50,0.1,0.5,50,500,1000,3,2,0.3,0.5,10,1,0,1.07519,4.42174
1428,50,0.1,0.5,50,500,1000,3,2,0.3,0.5,10,0,0,0.970431,4.07796
1429,50,0.1,0.5,50,500,1000,3,2,0.8,0,1,1,0,0.688165,3.7084
1430,50,0.1,0.5,50,500,1000,3,2,0.8,0,1,0,0,0.741033,4.05849
1431,50,0.1,0.5,50,500,1000,3,2,0.8,0,10,1,0,0.711475,3.63351
1432,50,0.1,0.5,50,500,1000,3,2,0.8,0,10,0,0,0.694431,3.76794
1433,50,0.1,0.5,50,500,1000,3,2,0.8,0.3,1,1,0,1.02385,3.61528
1434,50,0.1,0.5,50,500,1000,3,2,0.8,0.3,1,0,0,0.682338,3.83925
1435,50,0.1,0.5,50,500,1000,3,2,0.8,0.3,10,1,0,1.1452,3.39495
1436,50,0.1,0.5,50,500,1000,3,2,0.8,0.3,10,0,0,1.08264,4.056
1437,50,0.1,0.5,50,500,1000,3,2,0.8,0.5,1,1,0,1.1739,4.59237
1438,50,0.1,0.5,50,500,1000,3,2,0.8,0.5,1,0,0,0.833923,3.5793
1439,50,0.1,0.5,50,500,1000,3,2,0.8,0.5,10,1,0,1.0067,3.44961
1440,50,0.1,0.5,50,500,1000,3,2,0.8,0.5,10,0,0,1.15254,3.47738
1441,50,0.1,0.5,50,500,1000,10,2,0.01,0,1,1,0,0.00132389,10.9885
1442,50,0.1,0.5,50,500,1000,10,2,0.01,0,1,0,0,0.00144391,10.206
1443,50,0.1,0.5,50,500,1000,10,2,0.01,0,10,1,0,0.00162728,10.6726
1444,50,0.1,0.5,50,500,1000,10,2,0.01,0,10,0,0,0.00122077,11.1123
1445,50,0.1,0.5,50,500,1000,10,2,0.01,0.3,1,1,0,3.07839,45.9545
1446,50,0.1,0.5,50,500,1000,10,2,0.01,0.3,1,0,0,0.875371,4.09007
1447,50,0.1,0.5,50,500,1000,10,2,0.01,0.3,10,1,0,238.644,50.8334
1448,50,0.1,0.5,50,500,1000,10,2,0.01,0.3,10,0,0,72.051,46.926
1449,50,0.1,0.5,50,500,1000,10,2,0.01,0.5,1,1,0,3.76547,54.8951
1450,50,0.1,0.5,50,500,1000,10,2,0.01,0.5,1,0,0,1.90491,30.95
1451,50,0.1,0.5,50,500,1000,10,2,0.01,0.5,10,1,0,320.616,125.153
1452,50,0.1,0.5,50,500,1000,10,2,0.01,0.5,10,0,0,95.4288,90.5745
1453,50,0.1,0.5,50,500,1000,10,2,0.3,0,1,1,0,1.25477,27.4453
1454,50,0.1,0.5,50,500,1000,10,2,0.3,0,1,0,0,1.44419,27.8985
1455,50,0.1,0.5,50,500,1000,10,2,0.3,0,10,1,0,0.760337,31.8186
1456,50,0.1,0.5,50,500,1000,10,2,0.3,0,10,0,0,1.07419,27.553
1457,50,0.1,0.5,50,500,1000,10,2,0.3,0.3,1,1,0,3.16495,51.9315
1458,50,0.1,0.5,50,500,1000,10,2,0.3,0.3,1,0,0,2.07597,34.9173
1459,50,0.1,0.5,50,500,1000,10,2,0.3,0.3,10,1,0,190.777,77.9962
1460,50,0.1,0.5,50,500,1000,10,2,0.3,0.3,10,0,0,64.5023,54.7883
1461,50,0.1,0.5,50,500,1000,10,2,0.3,0.5,1,1,0,4.5384,63.1989
1462,50,0.1,0.5,50,500,1000,10,2,0.3,0.5,1,0,0,3.24686,45.3508
1463,50,0.1,0.5,50,500,1000,10,2,0.3,0.5,10,1,0,276.806,124.942
1464,50,0.1,0.5,50,500,1000,10,2,0.3,0.5,10,0,0,101.457,90.109
1465,50,0.1,0.5,50,500,1000,10,2,0.8,0,1,1,0,5.51538,58.768
1466,50,0.1,0.5,50,500,1000,10,2,0.8,0,1,0,0,5.37691,59.6365
1467,50,0.1,0.5,50,500,1000,10,2,0.8,0,10,1,0,5.57913,59.6223
1468,50,0.1,0.5,50,500,1000,10,2,0.8,0,10,0,0,5.54503,59.4652
1469,50,0.1,0.5,50,500,1000,10,2,0.8,0.3,1,1,0,7.47623,63.2689
1470,50,0.1,0.5,50,500,1000,10,2,0.8,0.3,1,0,0,6.42128,58.4305
1471,50,0.1,0.5,50,500,1000,10,2,0.8,0.3,10,1,0,180.275,90.1013
1472,50,0.1,0.5,50,500,1000,10,2,0.8,0.3,10,0,0,63.0693,77.7834
1473,50,0.1,0.5,50,500,1000,10,2,0.8,0.5,1,1,0,9.07181,67.6481
1474,50,0.1,0.5,50,500,1000,10,2,0.8,0.5,1,0,0,6.57464,63.115
1475,50,0.1,0.5,50,500,1000,10,2,0.8,0.5,10,1,0,317.081,125.445
1476,50,0.1,0.5,50,500,1000,10,2,0.8,0.5,10,0,0,102.326,98.6164
1477,50,0.1,0.5,50,500,1000,10,5,0.01,0,1,1,0,0.00215678,10.5212
1478,50,0.1,0.5,50,500,1000,10,5,0.01,0,1,0,0,0.00147341,9.64774
1479,50,0.1,0.5,50,500,1000,10,5,0.01,0,10,1,0,0.00131208,9.75912
1480,50,0.1,0.5,50,500,1000,10,5,0.01,0,10,0,0,0.000974765,10.0675
1481,50,0.1,0.5,50,500,1000,10,5,0.01,0.3,1,1,0,2.39597,11.8704
1482,50,0.1,0.5,50,500,1000,10,5,0.01,0.3,1,0,0,0.937527,4.01935
1483,50,0.1,0.5,50,500,1000,10,5,0.01,0.3,10,1,0,91.5322,28.3332
1484,50,0.1,0.5,50,500,1000,10,5,0.01,0.3,10,0,0,31.8425,20.1063
1485,50,0.1,0.5,50,500,1000,10,5,0.01,0.5,1,1,0,2.71743,36.1221
