iteration,variation,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,mse,timeMs
4175,3,500,0.001,0.2,20,1,20,3,1,0.1,0.1,2,1,0.351418,51.2966
4176,3,500,0.001,0.2,20,1,20,3,1,0.1,0.1,2,0,0.277223,54.2994
4177,1,500,0.001,0.2,20,1,20,3,2,0.01,0,1,1,0.000980403,0.541465
4177,2,500,0.001,0.2,20,1,20,3,2,0.01,0,1,1,0.000980403,0.592955
4177,3,500,0.001,0.2,20,1,20,3,2,0.01,0,1,1,7.79002e-05,2.75381
4178,1,500,0.001,0.2,20,1,20,3,2,0.01,0,1,0,0.000672172,0.569436
4178,2,500,0.001,0.2,20,1,20,3,2,0.01,0,1,0,0.000672172,0.565917
4178,3,500,0.001,0.2,20,1,20,3,2,0.01,0,1,0,6.97346e-05,2.1006
4179,1,500,0.001,0.2,20,1,20,3,2,0.01,0,2,1,0.00138021,0.428486
4179,2,500,0.001,0.2,20,1,20,3,2,0.01,0,2,1,0.00138021,0.4189
4179,3,500,0.001,0.2,20,1,20,3,2,0.01,0,2,1,0.000157161,2.41173
4180,1,500,0.001,0.2,20,1,20,3,2,0.01,0,2,0,0.0729409,3.27545
4180,2,500,0.001,0.2,20,1,20,3,2,0.01,0,2,0,0.0729409,3.93932
4180,3,500,0.001,0.2,20,1,20,3,2,0.01,0,2,0,0.000952697,1.83322
4181,1,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,1,0.0646257,15.1493
4181,2,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,1,0.0646257,16.2938
4181,3,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,1,0.0913105,55.2016
4182,1,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,0,0.188939,17.1719
4182,2,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,0,0.188939,16.2748
4182,3,500,0.001,0.2,20,1,20,3,2,0.01,0.1,1,0,0.199001,41.4085
4183,1,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,1,0.604732,14.0754
4183,2,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,1,0.604732,14.2194
4183,3,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,1,0.646465,61.099
4184,1,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,0,0.703055,13.9059
4184,2,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,0,0.703055,16.2095
4184,3,500,0.001,0.2,20,1,20,3,2,0.01,0.1,2,0,0.224123,49.7698
4185,1,500,0.001,0.2,20,1,20,3,2,0.1,0,1,1,0.475292,12.2347
4185,2,500,0.001,0.2,20,1,20,3,2,0.1,0,1,1,0.475292,11.4657
4185,3,500,0.001,0.2,20,1,20,3,2,0.1,0,1,1,0.0364478,29.5803
4186,1,500,0.001,0.2,20,1,20,3,2,0.1,0,1,0,0.0493849,8.79894
4186,2,500,0.001,0.2,20,1,20,3,2,0.1,0,1,0,0.0493849,8.73214
4186,3,500,0.001,0.2,20,1,20,3,2,0.1,0,1,0,0.0115805,26.1112
4187,1,500,0.001,0.2,20,1,20,3,2,0.1,0,2,1,0.0287282,9.49946
4187,2,500,0.001,0.2,20,1,20,3,2,0.1,0,2,1,0.0287282,10.6581
4187,3,500,0.001,0.2,20,1,20,3,2,0.1,0,2,1,0.0238034,31.5377
4188,1,500,0.001,0.2,20,1,20,3,2,0.1,0,2,0,0.646772,14.615
4188,2,500,0.001,0.2,20,1,20,3,2,0.1,0,2,0,0.646772,13.917
4188,3,500,0.001,0.2,20,1,20,3,2,0.1,0,2,0,0.393059,31.2518
4189,1,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,1,2.86289,14.8069
4189,2,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,1,2.86289,17.4738
4189,3,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,1,9.01012,63.4453
4190,1,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,0,0.201417,14.2589
4190,2,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,0,0.201417,11.3209
4190,3,500,0.001,0.2,20,1,20,3,2,0.1,0.1,1,0,0.0753287,43.2678
4191,1,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,1,24.6714,15.3713
4191,2,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,1,24.6714,16.5098
4191,3,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,1,34.518,65.4528
4192,1,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,0,4.66212,15.5664
4192,2,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,0,4.66212,17.3032
4192,3,500,0.001,0.2,20,1,20,3,2,0.1,0.1,2,0,0.498228,53.7009
4193,3,500,0.001,0.2,20,1,20,4,1,0.01,0,1,1,0.00548063,1.40408
4194,3,500,0.001,0.2,20,1,20,4,1,0.01,0,1,0,0.00563321,1.26517
4195,3,500,0.001,0.2,20,1,20,4,1,0.01,0,2,1,0.0139672,1.15051
4196,3,500,0.001,0.2,20,1,20,4,1,0.01,0,2,0,0.00022626,1.47863
4197,3,500,0.001,0.2,20,1,20,4,1,0.01,0.1,1,1,0.798156,44.0915
4198,3,500,0.001,0.2,20,1,20,4,1,0.01,0.1,1,0,0.0688578,36.6918
4199,3,500,0.001,0.2,20,1,20,4,1,0.01,0.1,2,1,641996,47.0065
4200,3,500,0.001,0.2,20,1,20,4,1,0.01,0.1,2,0,6.00613,54.5103
4201,3,500,0.001,0.2,20,1,20,4,1,0.1,0,1,1,0.0182176,30.2347
4202,3,500,0.001,0.2,20,1,20,4,1,0.1,0,1,0,0.0270644,31.3919
4203,3,500,0.001,0.2,20,1,20,4,1,0.1,0,2,1,0.065355,29.6758
4204,3,500,0.001,0.2,20,1,20,4,1,0.1,0,2,0,9.4452,31.4195
4205,3,500,0.001,0.2,20,1,20,4,1,0.1,0.1,1,1,0.24196,43.4662
4206,3,500,0.001,0.2,20,1,20,4,1,0.1,0.1,1,0,3.08073,38.4304
4207,3,500,0.001,0.2,20,1,20,4,1,0.1,0.1,2,1,6.85844,45.9259
4208,3,500,0.001,0.2,20,1,20,4,1,0.1,0.1,2,0,0.639206,39.3805
4209,3,500,0.001,0.2,20,1,20,4,2,0.01,0,1,1,0.000398584,1.5103
4210,3,500,0.001,0.2,20,1,20,4,2,0.01,0,1,0,0.00111013,1.39437
4211,3,500,0.001,0.2,20,1,20,4,2,0.01,0,2,1,0.000288786,1.53073
4212,3,500,0.001,0.2,20,1,20,4,2,0.01,0,2,0,0.0243119,1.46054
4213,3,500,0.001,0.2,20,1,20,4,2,0.01,0.1,1,1,2686.04,45.2832
4214,3,500,0.001,0.2,20,1,20,4,2,0.01,0.1,1,0,0.17105,35.2295
4215,3,500,0.001,0.2,20,1,20,4,2,0.01,0.1,2,1,5.54994,63.9044
4216,3,500,0.001,0.2,20,1,20,4,2,0.01,0.1,2,0,0.104192,44.4781
4217,3,500,0.001,0.2,20,1,20,4,2,0.1,0,1,1,0.949475,38.3146
4218,3,500,0.001,0.2,20,1,20,4,2,0.1,0,1,0,0.0351921,32.4912
4219,3,500,0.001,0.2,20,1,20,4,2,0.1,0,2,1,0.0191888,30.5901
4220,3,500,0.001,0.2,20,1,20,4,2,0.1,0,2,0,0.144741,29.6945
4221,3,500,0.001,0.2,20,1,20,4,2,0.1,0.1,1,1,5.97641,50.7318
4222,3,500,0.001,0.2,20,1,20,4,2,0.1,0.1,1,0,1.48466,41.9714
4223,3,500,0.001,0.2,20,1,20,4,2,0.1,0.1,2,1,95.9064,60.8986
4224,3,500,0.001,0.2,20,1,20,4,2,0.1,0.1,2,0,0.583587,46.0624
4225,1,500,0.001,0.2,20,1,20,4,3,0.01,0,1,1,0.0091972,4.80763
4225,2,500,0.001,0.2,20,1,20,4,3,0.01,0,1,1,0.0091972,5.39168
4225,3,500,0.001,0.2,20,1,20,4,3,0.01,0,1,1,0.00213272,2.00659
4226,1,500,0.001,0.2,20,1,20,4,3,0.01,0,1,0,0.000392098,1.01185
4226,2,500,0.001,0.2,20,1,20,4,3,0.01,0,1,0,0.000392098,0.569436
4226,3,500,0.001,0.2,20,1,20,4,3,0.01,0,1,0,0.000266301,2.14358
4227,1,500,0.001,0.2,20,1,20,4,3,0.01,0,2,1,0.00533754,0.612559
4227,2,500,0.001,0.2,20,1,20,4,3,0.01,0,2,1,0.00533754,1.04461
4227,3,500,0.001,0.2,20,1,20,4,3,0.01,0,2,1,0.000332593,1.83552
4228,1,500,0.001,0.2,20,1,20,4,3,0.01,0,2,0,0.000238022,0.555544
4228,2,500,0.001,0.2,20,1,20,4,3,0.01,0,2,0,0.000238022,0.622755
4228,3,500,0.001,0.2,20,1,20,4,3,0.01,0,2,0,0.000109296,2.08694
4229,1,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,1,0.113873,18.0431
4229,2,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,1,0.113873,17.1631
4229,3,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,1,0.201179,49.5871
4230,1,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,0,0.765534,19.3378
4230,2,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,0,0.765534,21.3605
4230,3,500,0.001,0.2,20,1,20,4,3,0.01,0.1,1,0,0.341066,60.854
4231,1,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,1,11.0933,19.4231
4231,2,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,1,11.0933,22.6264
4231,3,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,1,1.40574,66.1717
4232,1,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,0,0.0037727,3.54627
4232,2,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,0,0.0037727,2.99662
4232,3,500,0.001,0.2,20,1,20,4,3,0.01,0.1,2,0,0.000646809,2.01699
4233,1,500,0.001,0.2,20,1,20,4,3,0.1,0,1,1,0.0268522,9.77051
4233,2,500,0.001,0.2,20,1,20,4,3,0.1,0,1,1,0.0268522,10.6865
4233,3,500,0.001,0.2,20,1,20,4,3,0.1,0,1,1,0.0143507,48.4307
4234,1,500,0.001,0.2,20,1,20,4,3,0.1,0,1,0,1.28908,22.3094
4234,2,500,0.001,0.2,20,1,20,4,3,0.1,0,1,0,1.28908,19.9061
4234,3,500,0.001,0.2,20,1,20,4,3,0.1,0,1,0,0.297037,29.6995
4235,1,500,0.001,0.2,20,1,20,4,3,0.1,0,2,1,8.8905,10.6573
4235,2,500,0.001,0.2,20,1,20,4,3,0.1,0,2,1,8.8905,11.1435
4235,3,500,0.001,0.2,20,1,20,4,3,0.1,0,2,1,0.0239147,29.8069
4236,1,500,0.001,0.2,20,1,20,4,3,0.1,0,2,0,0.0714856,9.42497
4236,2,500,0.001,0.2,20,1,20,4,3,0.1,0,2,0,0.0714856,9.03444
4236,3,500,0.001,0.2,20,1,20,4,3,0.1,0,2,0,0.0175905,23.5473
4237,1,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,1,1.27013,19.2751
4237,2,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,1,1.27013,20.9827
4237,3,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,1,9.5878,48.4043
4238,1,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,0,3.77267,17.9699
4238,2,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,0,3.77267,18.4024
4238,3,500,0.001,0.2,20,1,20,4,3,0.1,0.1,1,0,9.15914,42.1044
4239,1,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,1,5.72222,20.6905
4239,2,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,1,5.72222,21.5508
4239,3,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,1,0.79677,60.6489
4240,1,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,0,0.308141,18.4501
4240,2,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,0,0.308141,18.2807
4240,3,500,0.001,0.2,20,1,20,4,3,0.1,0.1,2,0,0.162944,47.0029
4241,3,500,0.001,0.2,20,1,100,3,1,0.01,0,1,1,9.94459e-05,7.47328
4242,3,500,0.001,0.2,20,1,100,3,1,0.01,0,1,0,0.014241,7.57826
4243,3,500,0.001,0.2,20,1,100,3,1,0.01,0,2,1,0.000200321,7.11356
4244,3,500,0.001,0.2,20,1,100,3,1,0.01,0,2,0,0.000238028,7.02882
4245,3,500,0.001,0.2,20,1,100,3,1,0.01,0.1,1,1,11.2792,6.0496
4246,3,500,0.001,0.2,20,1,100,3,1,0.01,0.1,1,0,0.0544195,5.53183
4247,3,500,0.001,0.2,20,1,100,3,1,0.01,0.1,2,1,1.22313,7.07241
4248,3,500,0.001,0.2,20,1,100,3,1,0.01,0.1,2,0,0.149974,6.98371
4249,3,500,0.001,0.2,20,1,100,3,1,0.1,0,1,1,0.686192,31.2775
4250,3,500,0.001,0.2,20,1,100,3,1,0.1,0,1,0,0.0111028,34.5077
4251,3,500,0.001,0.2,20,1,100,3,1,0.1,0,2,1,0.0137214,34.3579
4252,3,500,0.001,0.2,20,1,100,3,1,0.1,0,2,0,0.045297,22.7519
4253,3,500,0.001,0.2,20,1,100,3,1,0.1,0.1,1,1,1.08708,30.233
4254,3,500,0.001,0.2,20,1,100,3,1,0.1,0.1,1,0,0.0858421,42.541
4255,3,500,0.001,0.2,20,1,100,3,1,0.1,0.1,2,1,1.38378,31.1921
4256,3,500,0.001,0.2,20,1,100,3,1,0.1,0.1,2,0,0.528792,31.7236
4257,1,500,0.001,0.2,20,1,100,3,2,0.01,0,1,1,0.0019767,1.14888
4257,2,500,0.001,0.2,20,1,100,3,2,0.01,0,1,1,0.00738502,1.20045
4257,3,500,0.001,0.2,20,1,100,3,2,0.01,0,1,1,0.00021197,8.32322
4258,1,500,0.001,0.2,20,1,100,3,2,0.01,0,1,0,0.00754453,1.14376
4258,2,500,0.001,0.2,20,1,100,3,2,0.01,0,1,0,0.00534243,1.04808
4258,3,500,0.001,0.2,20,1,100,3,2,0.01,0,1,0,0.00144159,8.47409
4259,1,500,0.001,0.2,20,1,100,3,2,0.01,0,2,1,0.00947822,1.40138
4259,2,500,0.001,0.2,20,1,100,3,2,0.01,0,2,1,0.000505205,1.50955
4259,3,500,0.001,0.2,20,1,100,3,2,0.01,0,2,1,0.000165016,8.81558
4260,1,500,0.001,0.2,20,1,100,3,2,0.01,0,2,0,0.00263293,1.37084
4260,2,500,0.001,0.2,20,1,100,3,2,0.01,0,2,0,0.00197499,1.1582
4260,3,500,0.001,0.2,20,1,100,3,2,0.01,0,2,0,0.000234321,8.459
4261,1,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,1,4.44645,0.921096
4261,2,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,1,4.44645,0.785936
4261,3,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,1,4.99717,7.03627
4262,1,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,0,7.87712,0.620897
4262,2,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,0,8.14788,1.22964
4262,3,500,0.001,0.2,20,1,100,3,2,0.01,0.1,1,0,8.32777,7.52727
4263,1,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,1,2.31071,1.18835
4263,2,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,1,2.39773,1.45653
4263,3,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,1,2.39217,6.58626
4264,1,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,0,2.86185,0.871395
4264,2,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,0,2.47887,0.903792
4264,3,500,0.001,0.2,20,1,100,3,2,0.01,0.1,2,0,2.41558,7.24523
4265,1,500,0.001,0.2,20,1,100,3,2,0.1,0,1,1,0.278364,4.1346
4265,2,500,0.001,0.2,20,1,100,3,2,0.1,0,1,1,0.274018,3.84523
4265,3,500,0.001,0.2,20,1,100,3,2,0.1,0,1,1,0.25398,4.90327
4266,1,500,0.001,0.2,20,1,100,3,2,0.1,0,1,0,0.0321063,0.611153
4266,2,500,0.001,0.2,20,1,100,3,2,0.1,0,1,0,0.0321063,0.621162
4266,3,500,0.001,0.2,20,1,100,3,2,0.1,0,1,0,0.131029,4.74188
4267,1,500,0.001,0.2,20,1,100,3,2,0.1,0,2,1,0.0432851,0.613277
4267,2,500,0.001,0.2,20,1,100,3,2,0.1,0,2,1,0.0276926,0.622677
4267,3,500,0.001,0.2,20,1,100,3,2,0.1,0,2,1,0.0472427,4.98066
4268,1,500,0.001,0.2,20,1,100,3,2,0.1,0,2,0,0.020864,0.737711
4268,2,500,0.001,0.2,20,1,100,3,2,0.1,0,2,0,0.020864,0.692001
4268,3,500,0.001,0.2,20,1,100,3,2,0.1,0,2,0,0.0203774,4.77176
4269,1,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,1,1.10386,4.3453
4269,2,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,1,1.41634,4.50434
4269,3,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,1,1.09959,4.84722
4270,1,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,0,0.227628,1.21339
4270,2,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,0,0.144467,1.8486
4270,3,500,0.001,0.2,20,1,100,3,2,0.1,0.1,1,0,0.146491,4.60717
4271,1,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,1,0.913745,1.50855
4271,2,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,1,2.93239,1.26189
4271,3,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,1,1.6398,4.74281
4272,1,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,0,0.209651,0.626698
4272,2,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,0,0.195994,0.638713
4272,3,500,0.001,0.2,20,1,100,3,2,0.1,0.1,2,0,0.206767,4.55139
4273,3,500,0.001,0.2,20,1,100,4,1,0.01,0,1,1,0.00121912,5.3675
4274,3,500,0.001,0.2,20,1,100,4,1,0.01,0,1,0,0.00203141,5.96053
4275,3,500,0.001,0.2,20,1,100,4,1,0.01,0,2,1,0.000368805,8.03676
4276,3,500,0.001,0.2,20,1,100,4,1,0.01,0,2,0,0.00211026,7.49521
4277,3,500,0.001,0.2,20,1,100,4,1,0.01,0.1,1,1,365.784,6.00376
4278,3,500,0.001,0.2,20,1,100,4,1,0.01,0.1,1,0,0.844167,4.96803
4279,3,500,0.001,0.2,20,1,100,4,1,0.01,0.1,2,1,3.02036,4.22407
4280,3,500,0.001,0.2,20,1,100,4,1,0.01,0.1,2,0,238.959,4.20083
4281,3,500,0.001,0.2,20,1,100,4,1,0.1,0,1,1,0.0157886,38.4343
4282,3,500,0.001,0.2,20,1,100,4,1,0.1,0,1,0,0.0186628,43.9571
4283,3,500,0.001,0.2,20,1,100,4,1,0.1,0,2,1,6.95409,41.4379
4284,3,500,0.001,0.2,20,1,100,4,1,0.1,0,2,0,43.4967,33.3811
4285,3,500,0.001,0.2,20,1,100,4,1,0.1,0.1,1,1,0.202302,39.2522
4286,3,500,0.001,0.2,20,1,100,4,1,0.1,0.1,1,0,0.0855584,41.3538
4287,3,500,0.001,0.2,20,1,100,4,1,0.1,0.1,2,1,21.4929,59.3173
4288,3,500,0.001,0.2,20,1,100,4,1,0.1,0.1,2,0,0.109117,48.2868
4289,3,500,0.001,0.2,20,1,100,4,2,0.01,0,1,1,0.000214033,6.93712
4290,3,500,0.001,0.2,20,1,100,4,2,0.01,0,1,0,0.000674289,6.07365
4291,3,500,0.001,0.2,20,1,100,4,2,0.01,0,2,1,0.00388381,5.8824
4292,3,500,0.001,0.2,20,1,100,4,2,0.01,0,2,0,0.416524,8.25838
4293,3,500,0.001,0.2,20,1,100,4,2,0.01,0.1,1,1,0.144648,6.42383
4294,3,500,0.001,0.2,20,1,100,4,2,0.01,0.1,1,0,0.113341,6.85391
4295,3,500,0.001,0.2,20,1,100,4,2,0.01,0.1,2,1,1.28681,4.79352
4296,3,500,0.001,0.2,20,1,100,4,2,0.01,0.1,2,0,0.118494,5.55686
4297,3,500,0.001,0.2,20,1,100,4,2,0.1,0,1,1,0.228855,24.6452
4298,3,500,0.001,0.2,20,1,100,4,2,0.1,0,1,0,0.0529546,28.1443
4299,3,500,0.001,0.2,20,1,100,4,2,0.1,0,2,1,0.162516,27.1892
4300,3,500,0.001,0.2,20,1,100,4,2,0.1,0,2,0,0.261036,33.16
4301,3,500,0.001,0.2,20,1,100,4,2,0.1,0.1,1,1,0.505417,36.3705
4302,3,500,0.001,0.2,20,1,100,4,2,0.1,0.1,1,0,0.196803,33.5574
4303,3,500,0.001,0.2,20,1,100,4,2,0.1,0.1,2,1,0.604153,23.1953
4304,3,500,0.001,0.2,20,1,100,4,2,0.1,0.1,2,0,90.6444,29.8379
4305,1,500,0.001,0.2,20,1,100,4,3,0.01,0,1,1,0.00812958,1.38928
4305,2,500,0.001,0.2,20,1,100,4,3,0.01,0,1,1,0.00589179,1.32146
4305,3,500,0.001,0.2,20,1,100,4,3,0.01,0,1,1,0.000574267,7.23797
4306,1,500,0.001,0.2,20,1,100,4,3,0.01,0,1,0,0.000187484,1.41896
4306,2,500,0.001,0.2,20,1,100,4,3,0.01,0,1,0,0.000119883,1.67082
4306,3,500,0.001,0.2,20,1,100,4,3,0.01,0,1,0,0.000118931,7.48563
4307,1,500,0.001,0.2,20,1,100,4,3,0.01,0,2,1,0.00312628,1.67781
4307,2,500,0.001,0.2,20,1,100,4,3,0.01,0,2,1,0.00258401,1.51393
4307,3,500,0.001,0.2,20,1,100,4,3,0.01,0,2,1,0.000774449,7.49211
4308,1,500,0.001,0.2,20,1,100,4,3,0.01,0,2,0,0.00170112,1.55821
4308,2,500,0.001,0.2,20,1,100,4,3,0.01,0,2,0,0.00106314,1.36069
4308,3,500,0.001,0.2,20,1,100,4,3,0.01,0,2,0,0.000185916,7.49031
4309,1,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,1,651.467,3.51695
4309,2,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,1,59.1018,3.26606
4309,3,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,1,77.2747,5.88034
4310,1,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,0,0.351258,1.29561
4310,2,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,0,0.334618,1.17395
4310,3,500,0.001,0.2,20,1,100,4,3,0.01,0.1,1,0,0.337973,6.36522
4311,1,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,1,37.8567,0.793447
4311,2,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,1,49.3151,0.813751
4311,3,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,1,44.665,6.64276
4312,1,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,0,0.134525,1.13278
4312,2,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,0,0.131339,1.18444
4312,3,500,0.001,0.2,20,1,100,4,3,0.01,0.1,2,0,0.127707,6.16726
4313,1,500,0.001,0.2,20,1,100,4,3,0.1,0,1,1,1.5236,11.2136
4313,2,500,0.001,0.2,20,1,100,4,3,0.1,0,1,1,1.1525,9.41153
4313,3,500,0.001,0.2,20,1,100,4,3,0.1,0,1,1,21.0621,4.07027
4314,1,500,0.001,0.2,20,1,100,4,3,0.1,0,1,0,0.761778,9.17989
4314,2,500,0.001,0.2,20,1,100,4,3,0.1,0,1,0,0.943513,9.39316
4314,3,500,0.001,0.2,20,1,100,4,3,0.1,0,1,0,21.6669,4.28463
4315,1,500,0.001,0.2,20,1,100,4,3,0.1,0,2,1,0.303828,4.2394
4315,2,500,0.001,0.2,20,1,100,4,3,0.1,0,2,1,0.261589,5.2599
4315,3,500,0.001,0.2,20,1,100,4,3,0.1,0,2,1,0.199909,4.00038
4316,1,500,0.001,0.2,20,1,100,4,3,0.1,0,2,0,0.321333,4.25792
4316,2,500,0.001,0.2,20,1,100,4,3,0.1,0,2,0,0.271768,5.26038
4316,3,500,0.001,0.2,20,1,100,4,3,0.1,0,2,0,0.507856,4.03742
4317,1,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,1,2.02431,5.23688
4317,2,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,1,0.98037,5.15824
4317,3,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,1,1.71619,4.51566
4318,1,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,0,0.0798007,0.927388
4318,2,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,0,0.0776224,0.73947
4318,3,500,0.001,0.2,20,1,100,4,3,0.1,0.1,1,0,0.12444,4.58443
4319,1,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,1,4.63863,10.2132
4319,2,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,1,4.08897,9.20593
4319,3,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,1,25.1202,3.89748
4320,1,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,0,0.643934,2.02489
4320,2,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,0,0.55376,2.75588
4320,3,500,0.001,0.2,20,1,100,4,3,0.1,0.1,2,0,0.673833,3.67987
4321,3,500,0.001,0.2,20,5,20,3,1,0.01,0,1,1,0.000101208,1.52072
4322,3,500,0.001,0.2,20,5,20,3,1,0.01,0,1,0,0.00091698,1.48821
4323,3,500,0.001,0.2,20,5,20,3,1,0.01,0,2,1,0.000106457,1.54138
4324,3,500,0.001,0.2,20,5,20,3,1,0.01,0,2,0,0.00109166,1.54524
4325,3,500,0.001,0.2,20,5,20,3,1,0.01,0.1,1,1,68.7212,44.4242
4326,3,500,0.001,0.2,20,5,20,3,1,0.01,0.1,1,0,0.0485947,44.1736
4327,3,500,0.001,0.2,20,5,20,3,1,0.01,0.1,2,1,7.82894,50.948
4328,3,500,0.001,0.2,20,5,20,3,1,0.01,0.1,2,0,0.741092,50.068
4329,3,500,0.001,0.2,20,5,20,3,1,0.1,0,1,1,0.00617677,23.9095
4330,3,500,0.001,0.2,20,5,20,3,1,0.1,0,1,0,0.0207641,28.6576
4331,3,500,0.001,0.2,20,5,20,3,1,0.1,0,2,1,0.0114127,48.4506
4332,3,500,0.001,0.2,20,5,20,3,1,0.1,0,2,0,0.181385,31.1203
4333,3,500,0.001,0.2,20,5,20,3,1,0.1,0.1,1,1,0.283834,44.283
4334,3,500,0.001,0.2,20,5,20,3,1,0.1,0.1,1,0,0.524875,39.673
4335,3,500,0.001,0.2,20,5,20,3,1,0.1,0.1,2,1,1.86877,53.7988
4336,3,500,0.001,0.2,20,5,20,3,1,0.1,0.1,2,0,0.263569,45.0733
4337,1,500,0.001,0.2,20,5,20,3,2,0.01,0,1,1,0.00489846,3.2707
4337,2,500,0.001,0.2,20,5,20,3,2,0.01,0,1,1,0.00489846,2.47326
4337,3,500,0.001,0.2,20,5,20,3,2,0.01,0,1,1,0.000935263,2.00547
4338,1,500,0.001,0.2,20,5,20,3,2,0.01,0,1,0,0.000695546,0.555043
4338,2,500,0.001,0.2,20,5,20,3,2,0.01,0,1,0,0.000695546,0.46924
4338,3,500,0.001,0.2,20,5,20,3,2,0.01,0,1,0,0.000243326,2.01192
4339,1,500,0.001,0.2,20,5,20,3,2,0.01,0,2,1,0.00524748,1.72677
4339,2,500,0.001,0.2,20,5,20,3,2,0.01,0,2,1,0.00524748,2.19132
4339,3,500,0.001,0.2,20,5,20,3,2,0.01,0,2,1,0.000368442,2.53192
4340,1,500,0.001,0.2,20,5,20,3,2,0.01,0,2,0,0.161037,9.44217
