iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
1826,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,1,3,0,0.246811,0.987869,0.993904,0.84052,0.246811,0.987869,0.993904,0.84052,39.3906
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,1,0,-237.19,0.99253,273.101,0.5117,-237.19,0.99253,273.101,0.5117,937.072
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,2,0,-335.868,0.993274,386.242,0.460741,-335.868,0.993274,386.242,0.460741,871.196
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,3,0,0.225408,0.988719,0.888121,0.772757,0.225408,0.988719,0.888121,0.772757,49.7518
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,1,0,-3535.59,0.992186,4409.04,0.538802,-3535.59,0.992186,4409.04,0.538802,858.077
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,2,0,-337.252,0.992307,421.696,0.530435,-337.252,0.992307,421.696,0.530435,1306.18
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,3,0,0.264489,0.989088,0.916955,0.752387,0.264489,0.989088,0.916955,0.752387,66.1998
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,1,0,-175.709,0.992595,233.478,0.504684,-45.9982,0.996685,274.124,0.592544,1503.45
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,2,0,-247.347,0.992112,328.132,0.537621,-59.1686,0.996783,350.943,0.574995,1313.26
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,3,0,0.202053,0.987439,1.0543,0.856109,0.829624,0.995485,0.993742,0.806938,94.2287
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,1,0,-7.27315,0.992283,10.4837,0.526856,-0.804987,0.99684,11.5131,0.578589,1259.02
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,2,0,-217.288,0.992793,276.612,0.492045,-44.9703,0.997151,293.221,0.521589,1318.23
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,3,0,0.286731,0.989334,0.903849,0.728138,0.861173,0.996104,0.885506,0.71336,82.5553
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,1,0,-2196.26,0.991924,2780.36,0.550733,-1059.72,0.994289,2962.83,0.586877,1782.9
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,2,0,-23.805,0.99229,31.3877,0.525798,-11.0576,0.99451,33.6795,0.56419,1835.18
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,3,0,0.232884,0.988342,0.970693,0.795042,0.647992,0.992163,0.983234,0.805314,120.258
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,1,0,-6.73938,0.993022,8.43067,0.47404,-1.92074,0.995301,9.48193,0.533151,1886.82
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,2,0,-237.328,0.993325,259.616,0.453402,-86.791,0.995613,285.006,0.497743,2097.74
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,3,0,0.17656,0.988842,0.896991,0.757936,0.739581,0.993704,0.845427,0.714366,118.921
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,1,0,-157.385,0.991784,181.43,0.553284,-13.8319,0.997798,191.005,0.582485,1593.88
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,2,0,-79.2193,0.993743,91.8911,0.421367,-8.2268,0.99794,118.823,0.544864,1392.56
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,3,0,0.205378,0.989271,0.910239,0.72253,0.926959,0.997177,0.940621,0.746647,69.0571
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,1,0,-5831,0.993296,6575.4,0.461574,-773.526,0.998038,7906.9,0.555041,1347.05
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,2,0,-12.8081,0.992953,15.5683,0.485225,-0.939569,0.997819,19.8005,0.617132,1180.45
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,3,0,0.215485,0.989243,0.884516,0.740631,0.911954,0.99734,0.898832,0.752618,60.2708
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,1,0,-91.7394,0.992133,104.332,0.538714,-28.6933,0.995561,115.759,0.597719,1539.1
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,2,0,-55.6178,0.992319,63.6951,0.525995,-17.135,0.995664,70.6994,0.583837,1382.89
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,3,0,0.244348,0.989649,0.850109,0.708858,0.770321,0.994455,0.895405,0.746627,108.725
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,1,0,-119.19,0.991625,130.537,0.570864,-33.7292,0.995402,136.684,0.597747,1843.57
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,2,0,-115.042,0.992451,126.032,0.514534,-33.6777,0.995713,136.482,0.557197,1630.88
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,3,0,0.206007,0.989015,0.862348,0.748746,0.771468,0.993992,0.899438,0.780949,80.7838
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,1,0,-21.3771,0.992982,40.5711,0.558594,-21.3771,0.992982,40.5711,0.558594,1338.89
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,2,0,-1844.44,0.992986,3345.89,0.558247,-1844.44,0.992986,3345.89,0.558247,1542.83
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,3,0,0.473544,0.990351,0.954496,0.767942,0.473544,0.990351,0.954496,0.767942,92.5971
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,1,0,-418.572,0.993376,687.243,0.523678,-418.572,0.993376,687.243,0.523678,1599.72
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,2,0,-231.728,0.993552,381.199,0.509771,-231.728,0.993552,381.199,0.509771,1048.26
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,3,0,0.432229,0.989775,0.929986,0.808405,0.432229,0.989775,0.929986,0.808405,74.2737
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,1,0,-24.2087,0.992947,43.9405,0.573528,-24.2087,0.992947,43.9405,0.573528,1243.02
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,2,0,-5.56652,0.993008,11.4459,0.568515,-5.56652,0.993008,11.4459,0.568515,1201.62
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,3,0,0.45129,0.990205,0.956439,0.796427,0.45129,0.990205,0.956439,0.796427,62.6339
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,1,0,-2.52676,0.992738,5.76293,0.571877,-2.52676,0.992738,5.76293,0.571877,1180.97
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,2,0,-1174.88,0.992499,1921.46,0.590684,-1174.88,0.992499,1921.46,0.590684,1420.09
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,3,0,0.477146,0.991029,0.854374,0.706435,0.477146,0.991029,0.854374,0.706435,84.4873
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,1,0,-3.79081,0.994142,7.31543,0.467772,-0.14081,0.997391,8.54018,0.546086,1295.9
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,2,0,-202.92,0.992712,311.381,0.581918,-44.4594,0.996961,340.312,0.635986,1220.84
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,3,0,0.462872,0.991425,0.820179,0.684692,0.889357,0.996696,0.82828,0.691455,92.1279
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,1,0,-155.52,0.99327,221.432,0.533834,-32.7897,0.997311,236.376,0.569862,1354.2
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,2,0,-6.44993,0.9931,10.5396,0.547355,-0.655236,0.997162,11.5792,0.601349,1246.37
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,3,0,0.468836,0.992126,0.751448,0.624615,0.878163,0.996657,0.852311,0.708454,60.4529
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,1,0,-186.595,0.993438,343.741,0.506058,-95.0651,0.995472,349.628,0.514723,1189.26
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,2,0,-14885.4,0.992404,27277.1,0.585767,-7097.43,0.99512,25834.6,0.55479,1031.23
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,3,0,0.479217,0.989992,0.95426,0.771779,0.739989,0.993268,0.946306,0.765346,59.5285
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,1,0,-4.54523,0.992654,8.41617,0.582094,-1.82055,0.995036,8.34979,0.577503,1046.32
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,2,0,-7.29716,0.993956,12.5929,0.478903,-3.83405,0.995322,14.3104,0.544221,1096.67
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,3,0,0.413205,0.990799,0.890597,0.729009,0.706332,0.993883,0.869355,0.711621,66.467
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,1,0,-13.9341,0.992567,25.4176,0.555418,-1.1564,0.998049,24.8814,0.5437,1356.46
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,2,0,-9.96273,0.993737,18.6584,0.467988,-0.870716,0.998057,21.5851,0.541394,1109.84
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,3,0,0.435766,0.98943,0.960317,0.789763,0.921835,0.997339,0.901896,0.741718,68.3944
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,1,0,-6.19154,0.99268,11.2463,0.559507,-0.19843,0.997882,12.1728,0.605604,1441.67
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,2,0,-45.6355,0.993343,72.9295,0.508814,-7.5218,0.997888,86.5584,0.603899,1428.8
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,3,0,0.506355,0.99188,0.771971,0.620644,0.9168,0.997624,0.845087,0.679427,78.829
1847,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,0,1,0,-2.951e+06,0.993947,4.51047e+06,0.470084,-1.45033e+06,0.995666,6.17214e+06,0.643265,1504.78
1847,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,0,2,0,-997.341,0.993603,1525.92,0.496851,-393.939,0.996313,1680.73,0.547261,1348.48
1847,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,0,3,0,0.423345,0.990649,0.881389,0.726207,0.805197,0.995398,0.829018,0.683056,74.8868
1848,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,1,1,0,-38.0573,0.994017,67.7355,0.463262,-14.1813,0.996332,77.5766,0.530568,1325.7
1848,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,1,2,0,-73.3717,0.993952,128.98,0.468259,-30.9221,0.995906,163.123,0.592214,1308.43
1848,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,1,3,0,0.437014,0.989679,0.976365,0.799105,0.802519,0.994291,1.00913,0.825923,79.3716
1849,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,0,1,0,1,1,2.67213e-28,-1.18158e-14,1,1,2.67213e-28,-1.18158e-14,1269.62
1849,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,0,2,0,1,1,2.20144e-28,-1.36859e-14,1,1,2.20144e-28,-1.36859e-14,1264.49
1849,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,0,3,0,1,1,4.04161e-19,1.84967e-15,1,1,4.04161e-19,1.84967e-15,42.4243
1850,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,1,1,0,1,1,9.64926e-29,-1.35832e-14,1,1,9.64926e-29,-1.35832e-14,1162.64
1850,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,1,2,0,1,1,1.74798e-28,-9.94972e-15,1,1,1.74798e-28,-9.94972e-15,1075.29
1850,100,0.1,0.2,100,100,500,64,15,0,0,2.5,1,1,3,0,1,1,7.34269e-19,-2.42681e-15,1,1,7.34269e-19,-2.42681e-15,34.8071
1851,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,0,1,0,1,1,6.99182e-29,-9.67558e-15,1,1,6.99182e-29,-9.67558e-15,1184.27
1851,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,0,2,0,1,1,5.60553e-29,-1.04711e-14,1,1,5.60553e-29,-1.04711e-14,1243.91
1851,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,0,3,0,1,1,2.79926e-20,2.19082e-15,1,1,2.79926e-20,2.19082e-15,43.1213
1852,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,1,1,0,1,1,2.61856e-28,-1.47443e-14,1,1,2.61856e-28,-1.47443e-14,1122.12
1852,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,1,2,0,1,1,1.66795e-28,-1.68053e-14,1,1,1.66795e-28,-1.68053e-14,1072.7
1852,100,0.1,0.2,100,100,500,64,15,0,0,2.5,0,1,3,0,1,1,1.51384e-19,3.12821e-15,1,1,1.51384e-19,3.12821e-15,32.5019
1853,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,0,1,0,-8.73468,0.992411,9.80827,0.480613,-0.570481,0.997353,10.375,0.508384,1225.22
1853,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,0,2,0,-291.598,0.993151,294.81,0.43375,-50.7582,0.99738,341.928,0.503074,1255.71
1853,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,0,3,0,0.0507592,0.987955,0.956416,0.762802,0.84983,0.99588,0.992066,0.791235,59.5036
1854,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,1,1,0,-7.72605,0.992644,7.8856,0.459004,-0.410376,0.997113,8.70252,0.506555,1159.36
1854,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,1,2,0,-8.00701,0.992572,8.13951,0.463458,-0.428827,0.997139,8.81636,0.501998,1188.68
1854,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,1,1,3,0,0.0327623,0.988651,0.874078,0.708153,0.857828,0.995949,0.877253,0.710725,75.4142
1855,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,0,1,0,-147.809,0.992503,148.093,0.472109,-54.4616,0.995291,154.513,0.492576,1650.7
1855,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,0,2,0,-213.108,0.992603,213.078,0.465767,-86.2188,0.994922,242.987,0.531145,1329.8
1855,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,0,3,0,0.0203534,0.987128,0.974935,0.810529,0.653569,0.992329,0.965139,0.802385,57.6819
1856,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,1,1,0,-207.098,0.982135,195.122,1.10548,-81.2567,0.9886,200.182,1.13415,1253.29
1856,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,1,2,0,-113.197,0.983391,107.076,1.02781,-42.1099,0.989877,104.914,1.00705,1143.3
1856,100,0.1,0.2,100,100,500,64,15,0,0.3,2.5,0,1,3,0,-0.0285332,0.986692,0.964398,0.823518,0.598901,0.991621,0.976126,0.833533,79.9942
1857,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,0,1,0,-20.5642,0.993221,21.9769,0.419103,-1.42827,0.998223,24.7545,0.472072,1248.16
1857,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,0,2,0,-7.97132,0.993057,9.14301,0.42923,0.0256082,0.998245,9.93323,0.466328,1171.3
1857,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,0,3,0,0.036061,0.986919,0.982387,0.808669,0.902579,0.996923,0.993134,0.817516,64.8419
1858,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,1,1,0,-4514.73,0.99256,4747.58,0.471556,-459.613,0.998049,5149.93,0.51152,1775.28
1858,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,1,2,0,-805.508,0.992868,847.916,0.452066,-80.2823,0.998152,908.787,0.48452,1260.73
1858,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,1,1,3,0,0.0150921,0.9863,1.03548,0.868392,0.908546,0.99673,1.02251,0.857518,48.6083
1859,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,0,1,0,-685.62,0.992441,622.952,0.475046,-160.823,0.996175,643.607,0.490797,1044.33
1859,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,0,2,0,-23.8771,0.99241,22.5703,0.476981,-4.57452,0.996348,22.1711,0.468545,963.019
1859,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,0,3,0,-0.076856,0.986997,0.977002,0.817147,0.779516,0.994283,0.876916,0.733436,50.9418
1860,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,1,1,0,-74.1999,0.993421,68.1768,0.412415,-22.7975,0.995678,86.0044,0.520257,1155.91
1860,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,1,2,0,-141.717,0.991895,129.388,0.508048,-37.73,0.995434,139.97,0.549599,1146.67
1860,100,0.1,0.2,100,100,500,64,15,0,0.5,2.5,0,1,3,0,-0.00423637,0.987477,0.910448,0.784994,0.729724,0.993003,0.97678,0.842186,57.8177
1861,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,0,1,0,-789.179,0.986065,723.289,0.886366,-789.179,0.986065,723.289,0.886366,1142.24
1861,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,0,2,0,-13.0965,0.988255,12.9033,0.747059,-13.0965,0.988255,12.9033,0.747059,860.389
1861,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,0,3,0,0.134348,0.989073,0.792374,0.695009,0.134348,0.989073,0.792374,0.695009,38.6571
1862,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,1,1,0,-15338,0.987847,14257.4,0.769562,-15338,0.987847,14257.4,0.769562,892.061
1862,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,1,2,0,-620.46,0.988107,577.635,0.75307,-620.46,0.988107,577.635,0.75307,739.773
1862,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,1,1,3,0,0.0938652,0.988087,0.842236,0.754351,0.0938652,0.988087,0.842236,0.754351,42.1502
1863,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,0,1,0,-33.4093,0.991699,31.2994,0.52214,-33.4093,0.991699,31.2994,0.52214,874.364
1863,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,0,2,0,-65.8258,0.991407,60.7861,0.540464,-65.8258,0.991407,60.7861,0.540464,904.645
1863,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,0,3,0,0.129138,0.989075,0.792154,0.687169,0.129138,0.989075,0.792154,0.687169,40.2425
1864,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,1,1,0,-1.14631e+06,0.99189,1.07517e+06,0.517036,-1.14631e+06,0.99189,1.07517e+06,0.517036,858.297
1864,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,1,2,0,-1153.42,0.991338,1082.79,0.552234,-1153.42,0.991338,1082.79,0.552234,878.285
1864,100,0.1,0.2,100,100,500,64,15,0.1,0,2.5,0,1,3,0,0.0871589,0.988137,0.856196,0.756252,0.0871589,0.988137,0.856196,0.756252,37.6516
1865,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,0,1,0,-4.07974,0.992718,4.38179,0.457422,0.168382,0.997154,5.08085,0.530398,939.44
1865,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,0,2,0,-1.53267,0.992853,2.18468,0.448946,0.558969,0.997029,2.69452,0.553716,1071.68
1865,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,0,3,0,0.117387,0.990085,0.761343,0.622797,0.868016,0.99646,0.806371,0.659631,47.175
1866,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,1,1,0,-62983.8,0.993038,58143.8,0.442929,-13787.1,0.99696,67942.1,0.517571,971.934
1866,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,1,2,0,-4.2829,0.992945,4.87685,0.448898,-0.171992,0.996878,5.77508,0.531578,938.273
1866,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,1,1,3,0,0.109926,0.989201,0.821662,0.687101,0.822036,0.995693,0.876933,0.73332,42.519
1867,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,0,1,0,-1019.08,0.992015,1037.73,0.515185,-386.331,0.994483,1108.59,0.550363,1087.7
1867,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,0,2,0,-60.4245,0.992275,62.4873,0.498438,-23.7452,0.994337,70.8239,0.564936,995.016
1867,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,0,3,0,0.0470998,0.987503,0.969388,0.806326,0.671698,0.992165,0.939641,0.781583,54.7386
1868,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,1,1,0,-33.4859,0.992709,36.7516,0.464761,-14.7359,0.994883,39.1418,0.494988,1170.3
1868,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,1,2,0,-98.4377,0.992527,105.971,0.47634,-44.6093,0.994728,113.449,0.509956,1092.43
1868,100,0.1,0.2,100,100,500,64,15,0.1,0.3,2.5,0,1,3,0,0.0345539,0.986318,1.02887,0.872135,0.585547,0.990966,1.03092,0.873866,48.8319
1869,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,0,1,0,-7.97467,0.99353,9.59868,0.400187,-0.227977,0.998141,11.9255,0.497196,893.981
1869,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,0,2,0,-22.9122,0.992148,25.5748,0.485679,-2.05486,0.997893,29.6673,0.563397,838.65
1869,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,0,3,0,0.0832543,0.986793,0.980488,0.816857,0.90943,0.99726,0.879567,0.732779,40.7718
1870,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,1,1,0,-53.8546,0.992343,56.6561,0.489269,-4.57423,0.998032,58.5685,0.505784,813.697
1870,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,1,2,0,-45.992,0.991767,48.5353,0.526033,-3.46678,0.998021,46.9326,0.508663,923.676
1870,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,1,1,3,0,0.0705763,0.987698,0.959948,0.786064,0.911391,0.997034,0.931011,0.762369,47.6408
1871,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,0,1,0,-196.923,0.99292,182.11,0.448948,-44.4499,0.99619,208.017,0.512814,812.653
1871,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,0,2,0,-45.8625,0.9934,43.1185,0.418565,-11.8315,0.995765,58.7277,0.570088,930.91
1871,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,0,3,0,0.0126561,0.987834,0.908462,0.771485,0.799116,0.9942,0.919417,0.780789,64.6245
1872,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,1,1,0,-188.966,0.99283,175.66,0.452422,-48.5128,0.996167,199.935,0.514943,1020.76
1872,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,1,2,0,-26.5894,0.993516,25.5116,0.409153,-6.9635,0.996161,32.1569,0.51573,1012.32
1872,100,0.1,0.2,100,100,500,64,15,0.1,0.5,2.5,0,1,3,0,0.145057,0.989866,0.790557,0.63947,0.783445,0.994735,0.874458,0.707336,51.5585
1873,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,0,1,0,-444.709,0.984828,541.512,1.03967,-444.709,0.984828,541.512,1.03967,1422.15
1873,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,0,2,0,-85.0057,0.992827,104.492,0.49153,-85.0057,0.992827,104.492,0.49153,1212.39
1873,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,0,3,0,0.231999,0.988407,0.933077,0.794437,0.231999,0.988407,0.933077,0.794437,45.7972
1874,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,1,1,0,-90.1439,0.993019,116.911,0.485783,-90.1439,0.993019,116.911,0.485783,940.803
1874,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,1,2,0,-65539.8,0.993295,84069.6,0.466554,-65539.8,0.993295,84069.6,0.466554,913.53
1874,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,1,1,3,0,0.272459,0.988764,0.933221,0.781889,0.272459,0.988764,0.933221,0.781889,53.2438
1875,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,0,1,0,-16.1154,0.991962,21.5879,0.553115,-16.1154,0.991962,21.5879,0.553115,1037.56
1875,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,0,2,0,-1103.8,0.99277,1393.51,0.49751,-1103.8,0.99277,1393.51,0.49751,1108.01
1875,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,0,3,0,0.272953,0.988638,0.917037,0.781864,0.272953,0.988638,0.917037,0.781864,43.5231
1876,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,1,1,0,-33.5196,0.992648,44.0862,0.504893,-33.5196,0.992648,44.0862,0.504893,1029.08
1876,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,1,2,0,-585.07,0.987814,748.491,0.83688,-585.07,0.987814,748.491,0.83688,785.229
1876,100,0.1,0.2,100,100,500,64,15,0.3,0,2.5,0,1,3,0,0.251997,0.988817,0.955301,0.768037,0.251997,0.988817,0.955301,0.768037,41.981
1877,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,0,1,0,-185.785,0.993277,220.926,0.459076,-41.3572,0.997092,256.454,0.532903,854.95
1877,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,0,2,0,-35.6146,0.993025,43.307,0.476264,-6.3734,0.997321,44.6427,0.490953,1012.03
1877,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,0,3,0,0.261543,0.9892,0.873432,0.73747,0.857021,0.996012,0.865678,0.730923,52.1916
1878,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,1,1,0,-121.723,0.993454,169.267,0.456831,-25.6227,0.997375,175.073,0.4725,955.966
1878,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,1,2,0,-25398.5,0.993936,35032.5,0.423173,-6066.19,0.997322,39898.2,0.481948,962.309
1878,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,1,1,3,0,0.261721,0.988058,1.01828,0.833423,0.851379,0.995555,0.977338,0.799915,61.1103
1879,100,0.1,0.2,100,100,500,64,15,0.3,0.3,2.5,0,0,1,0,-19.2517,0.994074,27.3008,0.405738,-8.00035,0.995865,29.8118,0.443056,970.084
