iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
878,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,1,1,1,0,-10.9433,0.985643,13.9187,0.983128,-10.9433,0.985643,13.9187,0.983128,632.844
878,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,1,1,2,0,-48.4666,0.983673,57.6484,1.11801,-48.4666,0.983673,57.6484,1.11801,629.318
878,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,1,1,3,0,0.199881,0.988578,0.932459,0.782099,0.199881,0.988578,0.932459,0.782099,34.2348
879,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,0,1,0,-37.192,0.984543,47.4069,1.03993,-37.192,0.984543,47.4069,1.03993,631.561
879,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,0,2,0,-91.0558,0.982965,114.267,1.14611,-91.0558,0.982965,114.267,1.14611,633.534
879,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,0,3,0,0.201353,0.987364,0.991344,0.850167,0.201353,0.987364,0.991344,0.850167,46.8626
880,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,1,1,0,-202.722,0.984379,240.04,1.09019,-202.722,0.984379,240.04,1.09019,665.539
880,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,1,2,0,-2383.64,0.984919,2809.75,1.05256,-2383.64,0.984919,2809.75,1.05256,591.493
880,100,0.1,0.2,100,1,500,64,15,0.3,0,2.5,0,1,3,0,0.218674,0.988828,0.920616,0.77971,0.218674,0.988828,0.920616,0.77971,27.8144
881,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,0,1,0,-396219,0.983655,509985,1.1277,-87176.5,0.99403,546630,1.20873,620.928
881,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,0,2,0,-64.7224,0.985596,84.593,0.993768,-12.9354,0.99493,87.379,1.0265,626.035
881,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,0,3,0,0.195369,0.987479,1.03566,0.863844,0.840562,0.995881,0.999722,0.833868,37.2274
882,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,1,1,0,-39.9501,0.986429,51.1086,0.919869,-6.82657,0.995282,55.2263,0.993981,617.364
882,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,1,2,0,-1614.98,0.985808,2016.86,0.961966,-439.263,0.992967,3106.61,1.48173,623.644
882,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,1,1,3,0,0.173591,0.986968,1.03142,0.883348,0.864025,0.9961,0.959474,0.821733,32.2632
883,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,0,1,0,-684.052,0.984836,813.876,1.02947,-278.75,0.990006,848.597,1.07339,642.96
883,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,0,2,0,-390.711,0.987294,465.372,0.862565,-168.854,0.991109,515.235,0.954985,638.088
883,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,0,3,0,0.215035,0.988427,0.932579,0.785646,0.691144,0.992651,0.936888,0.789277,34.2401
884,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,1,1,0,-8.82486,0.986388,12.4706,0.945757,-3.3415,0.990832,12.5703,0.953315,618.213
884,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,1,2,0,-49.5517,0.984094,64.1649,1.10515,-29.9644,0.98515,89.6537,1.54416,610.066
884,100,0.1,0.2,100,1,500,64,15,0.3,0.3,2.5,0,1,3,0,0.29374,0.989323,0.896452,0.741881,0.664935,0.992279,0.970139,0.802863,31.1384
885,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,0,1,0,-8800.44,0.982649,9623.05,1.19096,-1138.92,0.99487,10063.7,1.24549,611.082
885,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,0,2,0,-63.2861,0.980788,70.2872,1.31874,-7.19352,0.99441,72.3357,1.35718,759.155
885,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,0,3,0,0.103475,0.988608,0.980216,0.781916,0.886571,0.99671,1.0014,0.79881,43.2718
886,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,1,1,0,-77.6813,0.987793,106.137,0.855037,-12.1009,0.996424,121.156,0.976028,654.95
886,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,1,2,0,-48.8616,0.983593,67.2609,1.14916,-24.655,0.98515,237.256,4.05353,641.438
886,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,1,1,3,0,0.256364,0.98808,1.00313,0.834905,0.894507,0.997025,0.975596,0.811989,37.7473
887,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,0,1,0,-74.0594,0.985513,91.6878,1.00443,-23.9532,0.992061,96.729,1.05965,660.974
887,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,0,2,0,-1090.17,0.984066,1332.91,1.10479,-332.085,0.991982,1291.18,1.0702,630.173
887,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,0,3,0,0.325189,0.990077,0.824306,0.687997,0.766766,0.994346,0.904112,0.754607,38.9474
888,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,1,1,0,-213.328,0.984775,247.392,1.03085,-55.2021,0.992828,245.012,1.02093,630.088
888,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,1,2,0,-337.037,0.979356,390.186,1.3978,-106.748,0.988179,469.726,1.68275,639.323
888,100,0.1,0.2,100,1,500,64,15,0.3,0.5,2.5,0,1,3,0,0.113304,0.987666,1.02349,0.835148,0.779538,0.994491,0.961097,0.784239,38.4504
889,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,0,1,0,-1059.88,0.987579,1671.69,0.972403,-1059.88,0.987579,1671.69,0.972403,683.859
889,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,0,2,0,-580.617,0.987866,916.486,0.949939,-580.617,0.987866,916.486,0.949939,647.296
889,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,0,3,0,0.432493,0.991049,0.894252,0.700796,0.432493,0.991049,0.894252,0.700796,35.5544
890,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,1,1,0,-13434.5,0.98417,23056.2,1.25557,-13434.5,0.98417,23056.2,1.25557,631.918
890,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,1,2,0,-25.974,0.983695,46.2893,1.29329,-25.974,0.983695,46.2893,1.29329,660.101
890,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,1,1,3,0,0.44304,0.989905,0.955781,0.800683,0.44304,0.989905,0.955781,0.800683,37.681
891,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,0,1,0,-1786.09,0.986656,2482.78,1.01921,-1786.09,0.986656,2482.78,1.01921,703.325
891,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,0,2,0,-62.8534,0.987476,88.7105,0.956567,-62.8534,0.987476,88.7105,0.956567,770.654
891,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,0,3,0,0.373251,0.990498,0.870734,0.72579,0.373251,0.990498,0.870734,0.72579,31.0369
892,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,1,1,0,-60.1834,0.985626,99.8771,1.15379,-60.1834,0.985626,99.8771,1.15379,667.04
892,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,1,2,0,-604.337,0.986929,988.166,1.04915,-604.337,0.986929,988.166,1.04915,619.547
892,100,0.1,0.2,100,1,500,64,15,0.5,0,2.5,0,1,3,0,0.454189,0.990743,0.890994,0.743021,0.454189,0.990743,0.890994,0.743021,32.5988
893,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,0,1,0,-42.6504,0.987758,69.771,0.974025,-8.64365,0.995218,68.017,0.949539,606.205
893,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,0,2,0,-658.273,0.987972,1053.78,0.957063,-135.885,0.995584,965.452,0.876839,651.651
893,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,0,3,0,0.454872,0.990951,0.871335,0.719972,0.880734,0.996499,0.841189,0.695063,34.2511
894,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,1,1,0,-129.902,0.987346,259.733,0.983988,-31.6367,0.994787,285.884,1.08306,649.33
894,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,1,2,0,-494.168,0.986537,982.499,1.04692,-150.481,0.993195,1326.91,1.41391,647.154
894,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,1,1,3,0,0.503309,0.989424,0.985522,0.822403,0.889935,0.996128,0.964125,0.804547,32.7882
895,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,0,1,0,-14252.3,0.985105,19730.6,1.14829,-7075.31,0.989563,20864.9,1.2143,625.009
895,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,0,2,0,-141.417,0.986835,197.145,1.01493,-65.5781,0.991313,196.31,1.01063,664.209
895,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,0,3,0,0.328524,0.989652,0.929511,0.79771,0.688038,0.993215,0.919838,0.789409,36.925
896,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,1,1,0,-98.0741,0.98449,182.151,1.21854,-47.2591,0.988479,197.759,1.32295,651.607
896,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,1,2,0,-2025.05,0.987422,3724.97,0.988204,-1032.24,0.990218,4234.07,1.12327,651.108
896,100,0.1,0.2,100,1,500,64,15,0.5,0.3,2.5,0,1,3,0,0.446764,0.989179,1.01714,0.850204,0.744285,0.992372,1.04788,0.875896,37.4555
897,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,0,1,0,-22.0702,0.987439,37.226,0.98864,-2.33897,0.996793,35.591,0.945217,629.255
897,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,0,2,0,-117.581,0.985904,191.343,1.10945,-16.6172,0.996306,187.787,1.08883,690.214
897,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,0,3,0,0.371303,0.989283,1.01447,0.843485,0.916121,0.997478,0.89409,0.743396,36.1067
898,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,1,1,0,-213.368,0.97137,328.347,2.20131,-49.0395,0.986243,561.775,3.76627,646.051
898,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,1,2,0,-32.7708,0.987095,51.7266,0.992288,-7.07905,0.993644,90.7006,1.73994,649.801
898,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,1,1,3,0,0.447781,0.991096,0.845834,0.684652,0.922465,0.997426,0.870458,0.704584,33.9261
899,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,0,1,0,-13606.5,0.987184,21400.6,0.994589,-5377.98,0.992378,22997.9,1.06882,652.566
899,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,0,2,0,-50.7602,0.988372,81.4035,0.90244,-18.8285,0.993298,84.7771,0.93984,648.762
899,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,0,3,0,0.353265,0.98911,1.01712,0.84517,0.781794,0.994472,0.932945,0.775222,25.8815
900,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,1,1,0,-52.0604,0.98664,94.5417,1.07909,-26.0412,0.989407,132.158,1.50844,656.804
900,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,1,2,0,-54.6321,0.980103,99.124,1.60715,-24.0308,0.986071,122.333,1.98345,684.025
900,100,0.1,0.2,100,1,500,64,15,0.5,0.5,2.5,0,1,3,0,0.453676,0.989999,0.973426,0.807787,0.791584,0.994064,1.01859,0.845267,36.8886
901,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,0,1,0,-560.037,0.986407,525.401,0.867415,-560.037,0.986407,525.401,0.867415,744.986
901,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,0,2,0,-96.803,0.986079,91.5908,0.888326,-96.803,0.986079,91.5908,0.888326,773.4
901,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,0,3,0,1,1,6.58401e-19,-7.04999e-16,1,1,6.58401e-19,-7.04999e-16,18.4602
902,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,1,1,0,-74.0304,0.984661,60.7761,0.968266,-74.0304,0.984661,60.7761,0.968266,820.92
902,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,1,2,0,-24952.7,0.984769,20213,0.961484,-24952.7,0.984769,20213,0.961484,794.1
902,100,0.1,0.2,100,1,500,64,31,0,0,2.5,1,1,3,0,1,1,2.98215e-19,-3.03965e-15,1,1,2.98215e-19,-3.03965e-15,18.3568
903,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,0,1,0,-4894.53,0.980324,4744.41,1.24406,-4894.53,0.980324,4744.41,1.24406,780.489
903,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,0,2,0,-20.2819,0.983994,20.625,1.01206,-20.2819,0.983994,20.625,1.01206,789.803
903,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,0,3,0,1,1,4.61183e-19,4.50166e-15,1,1,4.61183e-19,4.50166e-15,20.2505
904,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,1,1,0,-336.544,0.983726,309.029,1.03111,-336.544,0.983726,309.029,1.03111,822.496
904,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,1,2,0,-709.101,0.98196,650.115,1.14303,-709.101,0.98196,650.115,1.14303,769.981
904,100,0.1,0.2,100,1,500,64,31,0,0,2.5,0,1,3,0,1,1,2.60315e-18,2.19894e-16,1,1,2.60315e-18,2.19894e-16,13.6579
905,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,0,1,0,-50.3082,0.983021,55.1123,1.07641,-8.83924,0.99427,51.646,1.00871,785.225
905,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,0,2,0,-1.00453e+06,0.982893,1.07901e+06,1.08449,-195204,0.99415,1.02463e+06,1.02983,753.087
905,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,0,3,0,0.0426005,0.98626,1.02838,0.871063,0.805343,0.995084,1.02175,0.865444,34.5284
906,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,1,1,0,-113.869,0.985963,98.8875,0.876213,-19.318,0.994368,112.526,0.99706,888.914
906,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,1,2,0,-8068.67,0.982876,6946.94,1.06892,-1289.01,0.993791,7144.41,1.09931,745.735
906,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,1,1,3,0,-0.013052,0.988295,0.872106,0.730661,0.850712,0.996087,0.826796,0.6927,35.0448
907,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,0,1,0,-943.129,0.984152,910.897,0.994689,-317.799,0.989857,920.198,1.00485,732.743
907,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,0,2,0,-612.802,0.986982,592.197,0.817069,-222.984,0.990996,646.518,0.892017,763.475
907,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,0,3,0,0.0215415,0.987691,0.944018,0.772525,0.676404,0.992285,0.934046,0.764364,39.0474
908,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,1,1,0,-365.509,0.986183,310.969,0.871123,-139.855,0.991329,320.697,0.898375,853.123
908,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,1,2,0,-66.3517,0.985498,57.1454,0.914313,-24.5951,0.991,58.2745,0.932379,751.02
908,100,0.1,0.2,100,1,500,64,31,0,0.3,2.5,0,1,3,0,0.0134545,0.988701,0.837048,0.712386,0.633928,0.993153,0.833468,0.709339,34.5132
909,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,0,1,0,-84.9967,0.986877,82.8816,0.828854,-8.4886,0.996599,87.5225,0.875266,766.797
909,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,0,2,0,-45.0532,0.985278,44.385,0.9298,-3.57073,0.996568,42.1603,0.883195,775.325
909,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,0,3,0,-0.0691296,0.985852,1.0304,0.893574,0.897556,0.996816,0.944943,0.819463,38.6495
910,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,1,1,0,-134.322,0.98506,139.711,0.942125,-12.6102,0.996586,132.279,0.892005,904.037
910,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,1,2,0,-342.674,0.983327,354.821,1.05139,-33.6519,0.996181,336.784,0.997943,781.688
910,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,1,1,3,0,-0.00140492,0.986393,1.03389,0.858067,0.900693,0.996934,0.965169,0.801036,39.0698
911,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,0,1,0,-38.8299,0.984559,37.144,0.972163,-9.34132,0.992825,35.5508,0.930464,791.616
911,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,0,2,0,-539.03,0.980771,503.614,1.21067,-130.911,0.991594,453.477,1.09015,840.36
911,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,0,3,0,0.0247285,0.988027,0.909506,0.753827,0.710625,0.993642,0.994797,0.824519,47.9404
912,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,1,1,0,-42.4691,0.984899,43.1977,0.944174,-13.8247,0.991331,49.3633,1.07893,767.03
912,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,1,2,0,-19.3928,0.984505,20.2655,0.968835,-5.2351,0.992025,20.7616,0.992552,778.471
912,100,0.1,0.2,100,1,500,64,31,0,0.5,2.5,0,1,3,0,-0.00268339,0.986071,0.996425,0.8709,0.713686,0.993305,0.953366,0.833266,38.5123
913,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,0,1,0,-192.549,0.985431,179.393,0.916177,-192.549,0.985431,179.393,0.916177,772.696
913,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,0,2,0,-159.221,0.986161,148.503,0.870289,-159.221,0.986161,148.503,0.870289,772.142
913,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,0,3,0,0.143463,0.989172,0.79389,0.680938,0.143463,0.989172,0.79389,0.680938,33.3293
914,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,1,1,0,-873.456,0.985214,841.663,0.928943,-873.456,0.985214,841.663,0.928943,771.439
914,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,1,2,0,-91.125,0.98663,88.6702,0.839983,-91.125,0.98663,88.6702,0.839983,780.887
914,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,1,1,3,0,0.103185,0.987896,0.863184,0.760427,0.103185,0.987896,0.863184,0.760427,23.2223
915,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,0,1,0,-5581.51,0.984031,5677.68,1.01535,-5581.51,0.984031,5677.68,1.01535,790.267
915,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,0,2,0,-31034.5,0.98487,31564.6,0.962045,-31034.5,0.98487,31564.6,0.962045,808.656
915,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,0,3,0,0.147597,0.988886,0.866935,0.706667,0.147597,0.988886,0.866935,0.706667,31.3704
916,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,1,1,0,-45.3814,0.985224,44.9563,0.956247,-45.3814,0.985224,44.9563,0.956247,767.865
916,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,1,2,0,-50.0194,0.985196,49.4518,0.958,-50.0194,0.985196,49.4518,0.958,762.107
916,100,0.1,0.2,100,1,500,64,31,0.1,0,2.5,0,1,3,0,0.136931,0.989015,0.83655,0.710862,0.136931,0.989015,0.83655,0.710862,32.7715
917,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,0,1,0,-167.475,0.980594,170.787,1.2111,-21.0184,0.993759,169.95,1.20516,761.71
917,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,0,2,0,-2131.96,0.985936,2162.23,0.877718,-292.147,0.995244,2262.67,0.918488,818.57
917,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,0,3,0,0.0335229,0.986801,0.97974,0.823741,0.877935,0.995898,0.942166,0.79215,35.5475
918,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,1,1,0,-17183,0.984634,17991.8,0.985811,-2937.57,0.994757,17621.1,0.965497,784.08
918,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,1,2,0,-122.531,0.986539,129.339,0.863613,-21.5001,0.995108,134.922,0.900891,774.639
918,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,1,1,3,0,0.0540007,0.987481,0.990475,0.803148,0.851944,0.996091,0.88782,0.719908,35.716
919,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,0,1,0,-151.218,0.982098,162.844,1.14471,-54.495,0.98907,153.998,1.08253,793.995
919,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,0,2,0,-408.87,0.984903,438.482,0.965359,-160.586,0.990033,448.398,0.98719,935.137
919,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,0,3,0,0.0502519,0.986613,1.01605,0.856006,0.650553,0.991752,0.96971,0.816967,36.7813
920,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,1,1,0,-24.8212,0.985403,23.7828,0.932249,-6.27483,0.991291,23.4559,0.919436,792.549
920,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,1,2,0,-1416.83,0.984057,1305.91,1.01821,-407.081,0.990283,1315.76,1.02589,818.712
920,100,0.1,0.2,100,1,500,64,31,0.1,0.3,2.5,0,1,3,0,-0.0351576,0.987393,0.953439,0.805149,0.690222,0.992011,0.998806,0.843459,36.2403
921,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,0,1,0,-2166.56,0.982751,2069.38,1.06102,-192.2,0.996086,1967.27,1.00867,928.741
921,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,0,2,0,-111.598,0.983378,107.498,1.02248,-10.3584,0.995731,115.658,1.10009,813.717
921,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,0,3,0,0.0736709,0.987836,0.884372,0.748262,0.9159,0.997188,0.856348,0.724551,34.8254
922,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,1,1,0,-31.9248,0.984404,32.459,0.996732,-1.83378,0.996248,33.0785,1.01576,766.539
922,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,1,2,0,-40.4232,0.988352,40.8371,0.744434,-4.31283,0.995824,62.0163,1.13052,855.026
922,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,1,1,3,0,-0.0416766,0.98647,1.02694,0.864703,0.907455,0.99664,1.08027,0.909606,40.9021
923,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,0,1,0,-27.2153,0.984805,29.0745,0.95848,-7.04648,0.992628,28.7858,0.948963,817.903
923,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,0,2,0,-78.6242,0.98551,82.049,0.913995,-23.3421,0.992464,87.0825,0.970067,881.844
923,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,0,3,0,-0.0100649,0.986891,1.04082,0.826884,0.736517,0.994183,0.942598,0.748848,36.0505
924,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,1,1,0,-281.593,0.982168,327.008,1.13601,-77.5038,0.991066,344.21,1.19576,784.262
924,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,1,2,0,-24.4768,0.986741,29.481,0.844697,-6.30028,0.993148,32.009,0.917129,783.925
924,100,0.1,0.2,100,1,500,64,31,0.1,0.5,2.5,0,1,3,0,0.0703104,0.986097,1.07581,0.885722,0.757442,0.993458,1.06353,0.875609,36.7636
925,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,0,1,0,-23.4324,0.986735,31.6847,0.924596,-23.4324,0.986735,31.6847,0.924596,833.6
925,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,0,2,0,-104.064,0.985789,136.25,0.99055,-104.064,0.985789,136.25,0.99055,810.925
925,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,0,3,0,0.238871,0.98847,0.987058,0.803691,0.238871,0.98847,0.987058,0.803691,39.6059
926,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,1,1,0,-119223,0.986984,145083,0.892322,-119223,0.986984,145083,0.892322,753.25
926,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,1,2,0,-489.201,0.985568,596.525,0.9894,-489.201,0.985568,596.525,0.9894,855.45
926,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,1,1,3,0,0.195349,0.987575,0.97918,0.851814,0.195349,0.987575,0.97918,0.851814,36.1944
927,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,0,1,0,-605.264,0.985953,824.887,0.957866,-605.264,0.985953,824.887,0.957866,825.09
927,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,0,2,0,-177.875,0.985267,243.379,1.00464,-177.875,0.985267,243.379,1.00464,776.622
927,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,0,3,0,0.274685,0.988256,0.986869,0.800775,0.274685,0.988256,0.986869,0.800775,38.4036
928,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,1,1,0,-38.6593,0.985474,50.2799,0.997634,-38.6593,0.985474,50.2799,0.997634,751.891
928,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,1,2,0,-13356.4,0.986129,16934.5,0.95266,-13356.4,0.986129,16934.5,0.95266,788.812
928,100,0.1,0.2,100,1,500,64,31,0.3,0,2.5,0,1,3,0,0.24399,0.988162,0.958467,0.813069,0.24399,0.988162,0.958467,0.813069,35.6833
929,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,0,1,0,-408.807,0.987434,450.097,0.85855,-75.2777,0.994751,563.734,1.07531,772.984
929,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,0,2,0,-31641.3,0.986444,34753.3,0.926186,-5070.15,0.995125,37478.6,0.998817,826.993
929,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,0,3,0,0.211262,0.989623,0.866284,0.708978,0.88308,0.996548,0.864102,0.707192,51.5356
930,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,1,1,0,-156.506,0.987041,217.436,0.897229,-33.0278,0.994734,226.311,0.933851,810.995
930,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,1,2,0,-6231.02,0.986759,8603.27,0.916768,-1380.58,0.994478,9188.54,0.979135,748.575
930,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,1,1,3,0,0.146668,0.986065,1.17802,0.964852,0.83607,0.994964,1.09026,0.892972,36.3778
931,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,0,0,1,0,-144.731,0.985338,167.701,1.00061,-55.0697,0.989807,170.47,1.01713,850.621
931,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,0,0,2,0,-139.086,0.985369,161.205,0.9985,-53.7395,0.98967,166.426,1.03084,800.735
931,100,0.1,0.2,100,1,500,64,31,0.3,0.3,2.5,0,0,3,0,0.240013,0.989095,0.874563,0.744243,0.704111,0.992328,0.8996,0.765549,30.7924
