iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
1778,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,1,1,2,0,-41.6349,0.991061,13.0575,0.173621,565.829
1778,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,1,1,3,0,0.167572,0.988607,0.254942,0.22128,28.8679
1779,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,0,1,0,-9.64785,0.991488,3.95656,0.165097,618.301
1779,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,0,2,0,-119.559,0.991588,44.7975,0.163151,557.654
1779,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,0,3,0,0.291224,0.989167,0.263369,0.210102,23.5729
1780,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,1,1,0,-14.8264,0.991076,4.85166,0.172762,534.265
1780,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,1,2,0,-65.7333,0.990165,20.4574,0.190411,555.931
1780,100,0.1,0.2,100,100,500,64,3,0.3,0,2.5,0,1,3,0,0.255047,0.990159,0.228369,0.190519,24.3157
1781,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,0,1,0,-40.2503,0.988831,11.1975,0.21795,567.886
1781,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,0,2,0,-145.428,0.989028,39.7481,0.214112,558.958
1781,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,0,3,0,-0.71979,0.986183,0.466841,0.26961,125.762
1782,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,1,1,0,-36.205,0.989608,11.1899,0.206056,568.493
1782,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,1,2,0,-9012.85,0.988284,2711.03,0.23231,582.202
1782,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,1,1,3,0,-0.785964,0.984089,0.537151,0.315494,116.241
1783,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,0,1,0,-15.4776,0.98813,4.68807,0.227452,564.174
1783,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,0,2,0,-31.063,0.988715,9.12231,0.216248,540.716
1783,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,0,3,0,-0.459773,0.984768,0.415323,0.291877,80.2195
1784,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,1,1,0,-20.8256,0.989127,7.00132,0.211007,558.538
1784,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,1,2,0,-18.2344,0.987718,6.17012,0.238352,550.838
1784,100,0.1,0.2,100,100,500,64,3,0.3,0.3,2.5,0,1,3,0,-0.195622,0.987003,0.383537,0.252219,84.9731
1785,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,0,1,0,-436.271,0.979765,133.623,0.397614,537.921
1785,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,0,2,0,-71194.4,0.979422,21756.3,0.404357,540.617
1785,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,0,3,0,-2.01035,0.97334,0.919917,0.523869,96.1494
1786,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,1,1,0,-34.8171,0.981944,8.72132,0.349444,542.042
1786,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,1,2,0,-452.94,0.98352,110.533,0.318938,568.577
1786,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,1,1,3,0,-1.38602,0.981854,0.580987,0.351179,97.2105
1787,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,0,1,0,-58094.6,0.982382,13525.4,0.341404,538.381
1787,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,0,2,0,-2002.09,0.980869,466.346,0.37074,537.073
1787,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,0,3,0,-0.668334,0.986169,0.388409,0.26802,75.6506
1788,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,1,1,0,-16536.5,0.984028,5141.66,0.311028,538.487
1788,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,1,2,0,-36.7197,0.982627,11.7274,0.338314,544.334
1788,100,0.1,0.2,100,100,500,64,3,0.3,0.5,2.5,0,1,3,0,-0.630284,0.981761,0.506871,0.355182,80.9051
1789,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,0,1,0,-313.454,0.98936,243.52,0.514186,650.387
1789,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,0,2,0,-23.5684,0.989584,19.0263,0.503366,686.151
1789,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,0,3,0,0.122962,0.987797,0.679196,0.589681,33.6955
1790,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,1,1,0,-10.7935,0.990188,7.95891,0.47936,690.653
1790,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,1,2,0,-84.7065,0.989219,57.8397,0.5267,621.015
1790,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,1,1,3,0,0.125427,0.989473,0.590212,0.514276,24.8238
1791,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,0,1,0,-29.9143,0.988792,23.2013,0.543627,649.973
1791,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,0,2,0,-173.002,0.989156,130.589,0.525983,615.402
1791,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,0,3,0,0.136259,0.988539,0.648241,0.555899,21.0474
1792,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,1,1,0,-6.03202,0.988776,5.10835,0.551779,638.396
1792,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,1,2,0,-493.563,0.990344,359.272,0.474701,637.175
1792,100,0.1,0.2,100,100,500,64,3,0.5,0,2.5,0,1,3,0,0.0877455,0.987911,0.6627,0.594318,37.8095
1793,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,0,1,0,-124.639,0.985713,89.1342,0.70074,626.976
1793,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,0,2,0,-130.372,0.989558,93.2015,0.512125,632.929
1793,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,0,3,0,-0.547884,0.986147,1.09814,0.679438,94.5032
1794,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,1,1,0,-114.892,0.987764,92.6137,0.587615,646.229
1794,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,1,2,0,-134.573,0.988019,108.342,0.575338,638.991
1794,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,1,1,3,0,-0.454954,0.984941,1.16271,0.723186,106.318
1795,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,0,1,0,-263.432,0.987556,245.245,0.59969,605.775
1795,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,0,2,0,-10.5812,0.98734,10.7409,0.610104,677.464
1795,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,0,3,0,-0.0992437,0.984167,1.01948,0.763046,58.2726
1796,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,1,1,0,-218.029,0.984804,161.699,0.748,604.613
1796,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,1,2,0,-823.763,0.98537,608.881,0.720169,634.67
1796,100,0.1,0.2,100,100,500,64,3,0.5,0.3,2.5,0,1,3,0,-0.232445,0.985526,0.909853,0.712448,69.4634
1797,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,0,1,0,-155.595,0.986655,119.067,0.643024,657.58
1797,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,0,2,0,-18.042,0.990446,14.4786,0.460364,646.304
1797,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,0,3,0,-0.926549,0.982494,1.46485,0.843485,61.4074
1798,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,1,1,0,-45.0337,0.982378,28.8225,0.846663,694.717
1798,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,1,2,0,-1712.67,0.983469,1072.96,0.794236,683.907
1798,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,1,1,3,0,-1.29745,0.984416,1.43848,0.748753,85.9923
1799,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,0,1,0,-1809.13,0.984948,1360.44,0.72961,608.161
1799,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,0,2,0,-77.0007,0.989172,58.6228,0.524865,667.971
1799,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,0,3,0,-0.29314,0.985696,0.971882,0.693341,54.909
1800,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,1,1,0,-10562.7,0.98961,8500.77,0.507116,-238.847
1800,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,1,2,0,-18.3028,0.988849,15.5332,0.544283,641.624
1800,100,0.1,0.2,100,100,500,64,3,0.5,0.5,2.5,0,1,3,0,-0.245261,0.985559,1.00208,0.704847,72.8868
1801,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,0,1,0,1,1,1.73127e-27,-5.84688e-15,58.3913
1801,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,0,2,0,1,1,2.92918e-27,-2.52887e-15,58.0165
1801,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,0,3,0,1,1,3.27302e-21,-2.56292e-15,15.576
1802,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,1,1,0,1,1,1.92228e-26,-6.55156e-15,50.1765
1802,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,1,2,0,1,1,1.2094e-28,-4.14579e-15,51.9435
1802,100,0.1,0.2,100,100,500,64,7,0,0,2.5,1,1,3,0,1,1,6.36253e-21,1.33274e-15,14.6038
1803,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,0,1,0,1,1,1.57603e-26,-4.73077e-15,56.6822
1803,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,0,2,0,1,1,4.86194e-28,-8.48325e-15,54.3774
1803,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,0,3,0,1,1,4.29098e-21,1.81936e-15,14.7091
1804,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,1,1,0,1,1,7.80627e-28,-1.03958e-14,49.1081
1804,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,1,2,0,1,1,3.41565e-27,-4.98557e-15,52.8852
1804,100,0.1,0.2,100,100,500,64,7,0,0,2.5,0,1,3,0,1,1,8.1083e-21,2.80548e-15,15.8695
1805,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,0,1,0,1,1,2.96301e-28,-5.32582e-15,28.9985
1805,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,0,2,0,1,1,4.61697e-27,-7.58657e-15,24.0042
1805,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,0,3,0,-1.52516,0.994008,0.0814582,0.0416643,159.893
1806,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,1,1,0,1,1,4.30382e-28,-4.33105e-15,24.6367
1806,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,1,2,0,1,1,1.16439e-28,-4.57597e-15,23.5391
1806,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,1,1,3,0,-4.47213,0.958542,0.537348,0.292382,137.746
1807,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,0,1,0,1,1,3.90559e-28,-6.25569e-15,26.6476
1807,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,0,2,0,1,1,2.91916e-25,-8.52874e-15,26.3945
1807,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,0,3,0,0.0235146,0.991624,0.110783,0.0584597,189.233
1808,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,1,1,0,1,1,1.78324e-27,-3.94746e-15,25.0328
1808,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,1,2,0,1,1,2.39683e-29,-5.22702e-15,25.2129
1808,100,0.1,0.2,100,100,500,64,7,0,0.3,2.5,0,1,3,0,-0.0159896,0.991419,0.147091,0.0610145,143.805
1809,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,0,1,0,1,1,3.25159e-25,-3.05084e-15,23.6756
1809,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,0,2,0,1,1,2.96816e-26,-5.53285e-15,22.8625
1809,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,0,3,0,-36.0724,0.843984,4.31105,1.08095,162.65
1810,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,1,1,0,1,1,3.93377e-26,-7.18349e-15,55.8074
1810,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,1,2,0,1,1,4.48773e-28,-9.21041e-15,22.6788
1810,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,1,1,3,0,-51.3177,0.879592,3.85804,0.818361,98.936
1811,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,0,1,0,1,1,5.13641e-29,-8.9892e-15,24.7664
1811,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,0,2,0,1,1,1.78457e-28,-4.24254e-15,87.1264
1811,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,0,3,0,-6.91636,0.916165,1.00325,0.594715,128.583
1812,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,1,1,0,1,1,5.84985e-27,-7.27823e-15,25.0547
1812,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,1,2,0,1,1,5.89085e-27,-9.11478e-15,45.1309
1812,100,0.1,0.2,100,100,500,64,7,0,0.5,2.5,0,1,3,0,-2.18448,0.967835,0.32913,0.228821,101.323
1813,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,0,1,0,-781.229,0.996535,175.524,0.0382422,447.195
1813,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,0,2,0,-28.3831,0.992064,6.59326,0.0875882,411.188
1813,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,0,3,0,0.647809,0.994533,0.079028,0.060347,10.435
1814,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,1,1,0,-2.77711,0.988556,0.851752,0.125675,411.632
1814,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,1,2,0,-703.652,0.990358,158.902,0.105889,445.847
1814,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,1,1,3,0,0.66445,0.994766,0.0756678,0.0574847,15.4664
1815,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,0,1,0,-43.9889,0.990916,8.19935,0.100028,417.16
1815,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,0,2,0,-181.895,0.996207,33.333,0.0417688,465.817
1815,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,0,3,0,0.611579,0.995077,0.0707908,0.0542106,13.3422
1816,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,1,1,0,-82.0089,0.993053,15.7247,0.0761557,414.938
1816,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,1,2,0,-24.1623,0.992976,4.7666,0.0770006,432.012
1816,100,0.1,0.2,100,100,500,64,7,0.1,0,2.5,0,1,3,0,0.621597,0.99479,0.0716823,0.057108,15.1765
1817,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,0,1,0,-5.0713,0.996101,1.14545,0.0419759,458.194
1817,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,0,2,0,-72.292,0.996237,13.8278,0.0405125,449.185
1817,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,0,3,0,-5.7872,0.940695,1.28052,0.63854,148.621
1818,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,1,1,0,-63.2088,0.995679,11.7851,0.0487636,455.283
1818,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,1,2,0,-362.436,0.995194,66.7062,0.0542391,442.149
1818,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,1,1,3,0,-2.52711,0.968244,0.647378,0.358353,100.119
1819,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,0,1,0,-170.432,0.995508,21.0015,0.0481282,449.844
1819,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,0,2,0,-61.4182,0.995891,7.64661,0.0440197,440.833
1819,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,0,3,0,-0.496098,0.989486,0.183281,0.112636,158.302
1820,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,1,1,0,-14.6863,0.995199,2.5091,0.0522422,466.4
1820,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,1,2,0,-60.9827,0.99604,9.91445,0.0430912,467.097
1820,100,0.1,0.2,100,100,500,64,7,0.1,0.3,2.5,0,1,3,0,-0.00306933,0.990912,0.160446,0.0988894,108.443
1821,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,0,1,0,-11.6813,0.990375,1.86676,0.103579,501.746
1821,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,0,2,0,-180.629,0.992821,26.7369,0.0772554,453.808
1821,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,0,3,0,-28.9798,0.909744,4.4132,0.971248,102.514
1822,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,1,1,0,-236.078,0.995999,51.0848,0.0441918,480.027
1822,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,1,2,0,-42.0611,0.995498,9.27866,0.0497315,494.149
1822,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,1,1,3,0,-19.1082,0.908753,4.33285,1.00794,110.128
1823,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,0,1,0,-57459.7,0.996135,12596.2,0.0423247,494.001
1823,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,0,2,0,-663.252,0.986756,145.613,0.14502,463.013
1823,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,0,3,0,-6.89175,0.927081,1.72998,0.79843,94.533
1824,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,1,1,0,-32.8332,0.990002,5.17496,0.108389,442.512
1824,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,1,2,0,-53.6872,0.995215,8.36469,0.0518737,469.84
1824,100,0.1,0.2,100,100,500,64,7,0.1,0.5,2.5,0,1,3,0,-3.75996,0.960498,0.728061,0.428262,102.542
1825,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,0,1,0,-1149.17,0.992056,838.201,0.339676,675.324
1825,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,0,2,0,-229.148,0.992066,167.723,0.339254,648.098
1825,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,0,3,0,0.104388,0.986853,0.652687,0.56215,31.9756
1826,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,1,1,0,-3.82055,0.991448,3.27255,0.362201,637.778
1826,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,1,2,0,-24.1809,0.992349,17.0947,0.324025,653.605
1826,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,1,1,3,0,0.118438,0.98784,0.59847,0.514988,27.6257
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,1,0,-7.41711,0.99207,5.95156,0.341932,641.887
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,2,0,-21.812,0.992253,16.1299,0.334029,643.359
1827,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,0,3,0,0.131876,0.987983,0.613833,0.518152,32.5121
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,1,0,-753.93,0.991625,476.604,0.363304,681.508
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,2,0,-477.421,0.992187,302.038,0.338921,636.602
1828,100,0.1,0.2,100,100,500,64,7,0.3,0,2.5,0,1,3,0,0.081948,0.987794,0.579587,0.529487,26.6763
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,1,0,-161.265,0.991704,100.929,0.358068,664.99
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,2,0,-226.579,0.991975,141.555,0.346367,644.316
1829,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,0,3,0,-1.6885,0.981252,1.67226,0.80923,127.686
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,1,0,-64.9582,0.991344,42.3702,0.370375,640.532
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,2,0,-14.1942,0.991709,9.76044,0.354738,643.567
1830,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,1,1,3,0,-1.21676,0.984048,1.424,0.682557,105.597
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,1,0,-48.7847,0.992629,33.166,0.311249,713.768
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,2,0,-8.18109,0.992783,6.11635,0.304745,623.589
1831,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,0,3,0,-0.273289,0.985591,0.848252,0.60844,80.0363
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,1,0,-66921.8,0.991632,46250.8,0.361286,623.331
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,2,0,-78.3349,0.991644,54.8289,0.360775,624.673
1832,100,0.1,0.2,100,100,500,64,7,0.3,0.3,2.5,0,1,3,0,-0.646504,0.982974,1.13791,0.735071,79.7337
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,1,0,-97.3752,0.990033,59.1646,0.429288,624.199
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,2,0,-200.245,0.99113,121.032,0.382046,635.59
1833,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,0,3,0,-5.19184,0.97786,3.72389,0.953603,90.2043
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,1,0,-9.52844,0.990306,7.4327,0.415002,634.472
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,2,0,-6.72649,0.991187,5.45462,0.377299,619.409
1834,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,1,1,3,0,-5.58474,0.972976,4.64859,1.15691,86.3604
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,1,0,-414.966,0.989519,289.565,0.452733,637.609
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,2,0,-72.4692,0.987731,51.1438,0.529963,626.115
1835,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,0,3,0,-1.35921,0.979666,1.64231,0.878296,82.6477
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,1,0,-125.413,0.989049,82.7875,0.465228,632.495
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,2,0,-78634.3,0.990467,51497.9,0.404981,670.603
1836,100,0.1,0.2,100,100,500,64,7,0.3,0.5,2.5,0,1,3,0,-1.0465,0.982699,1.34024,0.735018,79.7584
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,1,0,-119.341,0.992882,207.658,0.763008,-105.106
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,2,0,-17208.6,0.993284,29696.7,0.719851,712.188
1837,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,0,3,0,0.126248,0.988575,1.50773,1.22465,40.8005
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,1,0,-1186.92,0.99318,1887.29,0.720723,719.905
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,2,0,-1573.83,0.99258,2501.99,0.784147,724.102
1838,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,1,1,3,0,0.113523,0.98899,1.40838,1.16345,42.9751
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,1,0,-26.2714,0.993475,44.8321,0.687134,716.389
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,2,0,-39871.2,0.993059,65546.9,0.730935,744.64
1839,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,0,3,0,0.118116,0.988057,1.44975,1.2577,43.4124
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,1,0,-2598.28,0.993329,4482.77,0.714982,730.288
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,2,0,-25.919,0.992457,46.425,0.808438,719.717
1840,100,0.1,0.2,100,100,500,64,7,0.5,0,2.5,0,1,3,0,0.123358,0.987977,1.51187,1.28861,45.116
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,1,0,-26.2912,0.99284,46.1854,0.770312,731.204
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,2,0,-865.86,0.992729,1467,0.782255,734.324
1841,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,0,3,0,-0.798338,0.991583,3.04335,0.905569,110.874
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,1,0,-7.69052,0.993902,12.688,0.655558,749.586
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,2,0,-16.8749,0.993528,26.0971,0.695764,722.064
1842,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,1,1,3,0,-0.649322,0.992326,2.40798,0.825087,115.878
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,1,0,-56.0679,0.993092,85.8462,0.756355,728.141
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,2,0,-33.9933,0.993485,52.6398,0.713284,740.065
1843,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,0,3,0,-0.308106,0.991607,1.96776,0.918863,73.762
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,1,0,-25.926,0.993446,49.1457,0.689874,750.909
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,2,0,-90.0811,0.993721,166.242,0.660971,740.147
1844,100,0.1,0.2,100,100,500,64,7,0.5,0.3,2.5,0,1,3,0,-0.383779,0.990103,2.52569,1.04186,77.0551
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,1,0,-63.6655,0.989698,111.155,1.08383,727.947
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,2,0,-9.2094,0.992772,17.5491,0.760419,716.813
1845,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,0,3,0,-1.94144,0.990211,5.0561,1.02986,124.69
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,1,0,-184.136,0.984286,335.907,1.72083,701.659
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,2,0,-288.516,0.983536,525.292,1.80299,818.884
1846,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,1,1,3,0,-1.58062,0.991342,4.68223,0.948165,107.57
1847,100,0.1,0.2,100,100,500,64,7,0.5,0.5,2.5,0,0,1,0,-63.429,0.99074,100.324,0.976303,725.267
